접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330004084,Y,00872984,이마트,보통주,이명희,본인,"5,080,094",18.22,"5,080,094",18.22,-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,보통주,정용진,친인척,"2,039,196",7.32,"2,039,196",7.32,-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,보통주,정유경,친인척,"701,203",2.51,"701,203",2.51,-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,보통주,박주형,계열회사임원,978,0.00,978,0.00,-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,597,0.00,사내이사 선임,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,보통주,계,,"7,822,068",28.06,"7,822,068",28.06,-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2015-12-31,2015,Q4
20170331005200,Y,00872984,이마트,보통주,이명희,본인,"5,080,094",18.22,"5,080,094",18.22,-,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,보통주,정용진,친인척,"2,039,196",7.32,"2,740,399",9.83,장내매수,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,보통주,정유경,친인척,"701,203",2.51,0,0.00,장내매도,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,보통주,박주형,계열회사임원,978,0.00,978,0.00,-,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,597,0.00,-,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,보통주,계,,"7,822,068",28.06,"7,822,068",28.06,-,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2016-12-31,2016,Q4
20180330003129,Y,00872984,이마트,보통주,이명희,본인,"5,080,094",18.22,"5,080,094",18.22,-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,보통주,정용진,친인척,"2,740,399",9.83,"2,740,399",9.83,-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,보통주,박주형,계열회사임원,978,0.00,507,0.00,-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,597,0.00,-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,보통주,계,,"7,822,068",28.06,"7,821,597",28.06,-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2017-12-31,2017,Q4
20190401004008,Y,00872984,이마트,보통주,이명희,최대주주 본인,"5,080,094",18.22,"5,080,094",18.22,-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,보통주,정용진,최대주주의 자녀,"2,740,399",9.83,"2,740,399",9.83,-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,597,0.00,-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,보통주,박주형,계열회사임원,507,0.00,507,0.00,-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,보통주,계,,"7,821,597",28.06,"7,821,597",28.06,-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2018-12-31,2018,Q4
20200330003902,Y,00872984,이마트,보통주,이명희,최대주주 본인,"5,080,094",18.22,"5,080,094",18.22,-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,보통주,정용진,최대주주의 자녀,"2,740,399",9.83,"2,880,399",10.33,-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,597,0.00,-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,보통주,박주형,계열회사임원,507,0.00,507,0.00,-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,보통주,계,,"7,821,597",28.06,"7,961,597",28.56,-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2019-12-31,2019,Q4
20210316001234,Y,00872984,이마트,보통주,정용진,최대주주 본인,"2,880,399",10.33,"5,172,911",18.56,최대주주 변경,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,보통주,이명희,최대주주 친인척,"5,080,094",18.22,"2,787,582",10.00,최대주주 변경,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,보통주,이갑수,임원,597,0.00,0,0.00,퇴임,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,보통주,박주형,계열회사임원,507,0.00,0,0.00,-,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,보통주,계,,"7,961,597",28.56,"7,960,493",28.56,-,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,우선주,계,,0,0.00,0,0.00,-,2020-12-31,2020,Q4
20220816000177,Y,00872984,이마트,보통주,정용진,최대주주 본인,"5,172,911",18.56,"5,172,911",18.56,-,2021-12-31,2021,Q4
20220816000177,Y,00872984,이마트,보통주,이명희,최대주주 친인척,"2,787,582",10.00,"2,787,582",10.00,-,2021-12-31,2021,Q4
20220816000177,Y,00872984,이마트,보통주,계,,"7,960,493",28.56,"7,960,493",28.56,-,2021-12-31,2021,Q4
20220816000177,Y,00872984,이마트,우선주,계,,-,-,-,-,-,2021-12-31,2021,Q4
20230321000409,Y,00872984,이마트,보통주,정용진,최대주주 본인,"5,172,911",18.56,"5,172,911",18.56,-,2022-12-31,2022,Q4
20230321000409,Y,00872984,이마트,보통주,이명희,최대주주 친인척,"2,787,582",10.00,"2,787,582",10.00,-,2022-12-31,2022,Q4
20230321000409,Y,00872984,이마트,보통주,계,,"7,960,493",28.56,"7,960,493",28.56,-,2022-12-31,2022,Q4
20230321000409,Y,00872984,이마트,우선주,계,,-,-,-,-,-,2022-12-31,2022,Q4
20240320001504,Y,00872984,이마트,보통주,정용진,최대주주 본인,"5,172,911",18.56,"5,172,911",18.56,-,2023-12-31,2023,Q4
20240320001504,Y,00872984,이마트,보통주,이명희,최대주주 친인척,"2,787,582",10.00,"2,787,582",10.00,-,2023-12-31,2023,Q4
20240320001504,Y,00872984,이마트,보통주,계,,"7,960,493",28.56,"7,960,493",28.56,-,2023-12-31,2023,Q4
20240320001504,Y,00872984,이마트,우선주,계,,-,-,-,-,-,2023-12-31,2023,Q4
20250318000688,Y,00872984,이마트,보통주,정용진,최대주주 본인,"5,172,911",18.56,"5,172,911",18.56,-,2024-12-31,2024,Q4
20250318000688,Y,00872984,이마트,보통주,이명희,최대주주 친인척,"2,787,582",10.00,"2,787,582",10.00,-,2024-12-31,2024,Q4
20250318000688,Y,00872984,이마트,보통주,계,,"7,960,493",28.56,"7,960,493",28.56,-,2024-12-31,2024,Q4
