접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20201116001910,Y,00244455,케이티앤지,보통주,국민연금공단,최대주주본인,"8,165,190",5.95,"11,793,134",8.59,-,2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,보통주,계,,"8,165,190",5.95,"11,793,134",8.59,-,2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,우선주,계,,-,-,-,-,-,2015-12-31,2015,Q4
20201116001970,Y,00244455,케이티앤지,보통주,국민연금공단,최대주주본인,"11,793,134",8.59,"11,958,664",8.71,-,2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,보통주,계,,"11,793,134",8.59,"11,958,664",8.71,-,2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,우선주,계,,-,-,-,-,-,2016-12-31,2016,Q4
20201119000225,Y,00244455,케이티앤지,보통주,국민연금공단,최대주주본인,"11,958,664",8.71,"13,191,374",9.61,장내매수,2017-12-31,2017,Q4
20201119000225,Y,00244455,케이티앤지,보통주,계,,"11,958,664",8.71,"13,191,374",9.61,-,2017-12-31,2017,Q4
20201119000225,Y,00244455,케이티앤지,우선주,계,,-,-,-,-,-,2017-12-31,2017,Q4
20201230000709,Y,00244455,케이티앤지,보통주,국민연금공단,최대주주본인,"13,191,374",9.61,"13,661,781",9.95,-,2018-12-31,2018,Q4
20201230000709,Y,00244455,케이티앤지,보통주,계,,"13,191,374",9.61,"13,661,781",9.95,-,2018-12-31,2018,Q4
20201230000709,Y,00244455,케이티앤지,우선주,계,,-,-,-,-,-,2018-12-31,2018,Q4
20201230000735,Y,00244455,케이티앤지,보통주,국민연금공단,본인,"13,661,781",9.95,"15,464,406",11.26,-,2019-12-31,2019,Q4
20201230000735,Y,00244455,케이티앤지,보통주,계,,"13,661,781",9.95,"15,464,406",11.26,-,2019-12-31,2019,Q4
20201230000735,Y,00244455,케이티앤지,-,계,,-,-,-,-,-,2019-12-31,2019,Q4
20210311001208,Y,00244455,케이티앤지,보통주,국민연금공단,본인,"15,464,406",11.26,"15,820,730",11.52,-,2020-12-31,2020,Q4
20210311001208,Y,00244455,케이티앤지,보통주,계,,"15,464,406",11.26,"15,820,730",11.52,-,2020-12-31,2020,Q4
20210311001208,Y,00244455,케이티앤지,-,계,,-,-,-,-,-,2020-12-31,2020,Q4
20220321001014,Y,00244455,케이티앤지,보통주,국민연금공단,본인,"15,820,730",11.52,"11,677,543",8.51,-,2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,보통주,계,,"15,820,730",11.52,"11,677,543",8.51,-,2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,우선주,계,,-,-,-,-,-,2021-12-31,2021,Q4
20230320001005,Y,00244455,케이티앤지,보통주,국민연금공단,본인,"11,677,543",8.51,"9,723,015",7.08,-,2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,보통주,계,,"11,677,543",8.51,"9,723,015",7.08,-,2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,-,계,,-,-,-,-,-,2022-12-31,2022,Q4
20240320001212,Y,00244455,케이티앤지,보통주,중소기업은행,본인,"9,510,485",6.93,"9,510,485",7.11,-,2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,보통주,계,,"9,510,485",6.93,"9,510,485",7.11,-,2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,-,계,,-,-,-,-,-,2023-12-31,2023,Q4
20250318001223,Y,00244455,케이티앤지,보통주,중소기업은행,본인,"9,510,485",7.11,"9,510,485",7.59,-,2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,보통주,계,,"9,510,485",7.11,"9,510,485",7.59,-,2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,-,계,,-,-,-,-,-,2024-12-31,2024,Q4
