,Feature,Importance
0,M_금리 변화율,0.21788199514659054
1,F_자본금 변화율,0.2148791109027158
2,P_1인평균급여 변화율,0.17828667993819405
3,P_보유 주식 수 변화율,0.16620163566336058
4,M_실업률 변화율,0.11207296664814169
5,P_기초 소유주식 지분율 변화율,0.11067761170099734
