,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,1인평균급여 변화율,보유 주식 수 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,0.094065934065934,0.0,0.17463232408846197,0.0057646738553798205,-0.0267857142857143,-0.15256752745621838,0.0378657636253889,000050
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,0.094065934065934,0.0,-0.01449275362318836,-0.12252292037811086,-0.0267857142857143,0.0,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,0.094065934065934,-0.06446479628677271,-0.01764705882352946,-0.026185202775347194,-0.0267857142857143,0.0,0.08011154772467985,000270
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,0.094065934065934,999999.0,0.21296296296296302,0.0,-0.0267857142857143,0.003996003996004083,-0.07950933387604228,001740
28,넥센타이어,2017,Q4,경기소비재,0.05585901794400728,0.094065934065934,0.0,0.16993464052287588,-0.2545502074959971,-0.0267857142857143,0.013776213072095533,0.017348574372646194,002350
28,일신방직,2017,Q4,경기소비재,-0.019008492860209676,0.094065934065934,0.0,0.03046310147095488,1.2956138544026863,-0.0267857142857143,-0.003504672897196248,-0.0373970022440144,003200
28,쌍용차,2017,Q4,경기소비재,-0.020711474915769197,0.094065934065934,0.0,-0.006993006993006978,0.0,-0.0267857142857143,0.0,-0.00582287103757566,003620
28,한솔홀딩스,2017,Q4,경기소비재,-0.15442420595960327,0.094065934065934,0.0,-0.09027777777777779,0.0419860248568118,-0.0267857142857143,1.6111753371868978,0.09069617615827853,004150
28,신세계,2017,Q4,경기소비재,0.5130793044325864,0.094065934065934,0.0,0.09174311926605494,0.1880643399473052,-0.0267857142857143,0.25,0.15462042625691982,004170
28,세방전지,2017,Q4,경기소비재,0.03288116412783011,0.094065934065934,0.0,0.11099934544894485,-0.20907926359425388,-0.0267857142857143,0.0,0.02252133201337013,004490
28,조광피혁,2017,Q4,경기소비재,0.0026496563404850917,0.094065934065934,0.0,-0.08093398469919533,-0.3042739175507946,-0.0267857142857143,0.15956198670316768,-0.00684497401445058,004700
28,현대차,2017,Q4,경기소비재,-0.04329772808773875,0.094065934065934,0.0,-0.02352941176470591,-0.015106298930751771,-0.0267857142857143,0.10038965639390729,0.03813772494748714,005380
28,에스엘,2017,Q4,경기소비재,-0.037974506301888096,0.094065934065934,0.0,-0.0809269241933428,-0.011249392934222224,-0.0267857142857143,0.1343297723665824,0.04866019558467875,005850
28,동아타이어,2017,Q4,경기소비재,0.0,0.094065934065934,-0.5787922377104247,0.11126317405095665,-0.5777940623454624,-0.0267857142857143,0.00805060379528455,-0.04098923351082276,007340
28,서연,2017,Q4,경기소비재,-0.1671144756605543,0.094065934065934,0.0,0.0,0.0017941280191722253,-0.0267857142857143,0.4707966692257719,-0.044521583119631114,007860
28,호텔신라,2017,Q4,경기소비재,0.22507636061213976,0.094065934065934,0.0,0.08287292817679548,0.0,-0.0267857142857143,-0.02298850574712641,0.2418911230532946,008770
28,한샘,2017,Q4,경기소비재,-0.012244800159810824,0.094065934065934,0.0,0.13629002591498485,-0.00398865048382846,-0.0267857142857143,-0.015192950470981459,-0.28225481008002434,009240
28,모토닉,2017,Q4,경기소비재,0.12266584179308465,0.094065934065934,0.0,0.10611580165430934,0.01996894180216624,-0.0267857142857143,0.12472331529758995,0.06820573592469749,009680
28,화신,2017,Q4,경기소비재,-0.14896729014968427,0.094065934065934,0.0,-0.028846153846153855,-0.06553673851818576,-0.0267857142857143,0.001229148375768041,-0.09651558164761077,010690
28,현대위아,2017,Q4,경기소비재,-0.1383933070124657,0.094065934065934,0.0,0.013058944302528186,-0.07955854283066643,-0.0267857142857143,-0.25,-0.042813546253434476,011210
28,현대모비스,2017,Q4,경기소비재,-0.04294851040502164,0.094065934065934,0.0,-0.023569023569023573,-0.02951028876204953,-0.0267857142857143,0.0,-0.03845266523319882,012330
28,에스원,2017,Q4,경기소비재,0.09869281813074865,0.094065934065934,0.0,0.07441860465116279,-0.05320832272078069,-0.0267857142857143,0.0,-0.05067779766378799,012750
28,SK텔레콤,2017,Q4,커뮤니케이션서비스,-0.019053309746288723,0.094065934065934,0.0,0.03825136612021862,-0.00937951982035412,-0.0267857142857143,-0.16666666666666663,-0.06036099655273837,017670
28,한온시스템,2017,Q4,경기소비재,-0.06939085903204953,0.094065934065934,0.0,0.04499917984483881,-0.08082462222131037,-0.0267857142857143,0.0,-0.05204916313831523,018880
28,대교,2017,Q4,경기소비재,0.043758050651445425,0.094065934065934,0.0,-0.061851423988665166,-0.050479532183225095,-0.0267857142857143,0.37408110440034514,-0.023176632305907868,019680
28,한섬,2017,Q4,경기소비재,0.16834146222945656,0.094065934065934,0.0,0.25890305366142896,0.6361855455377463,-0.0267857142857143,0.0,0.038747731152722675,020000
