,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
19,SK하이닉스,2020,Q1,정보기술,-0.12209308332041942,0.11892224903648252,6.846630771740904,0.0837342835349828,0.15965438664596987,8.20740354487981e-05,-0.2760883720058567,000660
19,한화,2020,Q1,에너지_화학,0.19991835901622618,0.09285686077793898,-0.9278245942571786,0.11904433331738806,0.04534382974631668,-0.021625911287632693,0.10180845239675312,000880
19,한국쉘석유,2020,Q1,에너지_화학,-0.05857740585774056,0.424617976559442,0.5845454754001547,0.43725131447289134,-0.03442127116891602,-0.15539160516158423,-0.3307255460856113,002960
19,태광산업,2020,Q1,에너지_화학,0.17636054664629358,0.02494254547302943,1.0922814674447028,0.05053804853309485,-0.012222277204016252,0.023680396097500056,-0.33346609697493934,003240
19,LG,2020,Q1,정보기술,-0.07293920663140668,1.5581770269409594,16.963794482723028,2.558254138123282,-0.08168798007712763,0.04785286394462074,0.1995391026549494,003550
19,삼성정밀화학,2020,Q1,에너지_화학,0.09103631456438233,0.24919643300590955,0.07149036423908428,0.23295216300957433,0.6290305340696667,0.012731457181865746,0.07734609223837191,004000
19,한솔테크닉스,2020,Q1,정보기술,0.5194818832059939,0.07058420956980749,-2.600068318462349,0.07520334608558521,0.04932456144994446,-9.406723802081789,0.06737267835909072,004710
19,효성,2020,Q1,에너지_화학,0.019606239234279205,0.4202765259536647,1.7548027113186837,0.30360784052785483,0.5115691955168036,0.0929806944137308,-0.17931420695976708,004800
19,삼성전자,2020,Q1,정보기술,-0.09696352584938125,0.12615192116306595,-0.3622858289314932,0.1350300205612116,-0.029003973457554344,-0.000577502854139933,-0.053462503730239364,005930
19,SK케미칼,2020,Q1,에너지_화학,0.46358173219386734,-0.16086723090987987,-6.59869398877413,0.056284992530806655,-0.370296589434307,0.001615615769144929,1.5260486958428354,006120
19,삼성SDI,2020,Q1,정보기술,0.17155230146981043,-0.06646583311317755,-0.41361778195554466,-0.08723149279660114,-0.03460977096733331,-0.018256080320363965,0.26047152241687693,006400
19,대한유화,2020,Q1,에너지_화학,0.5424903809961943,0.22722331365627402,-5.516210813727163,0.5539271538839148,-0.0627512084087064,-0.03348689837818075,-0.32922377240158424,006650
19,국도화학,2020,Q1,에너지_화학,-0.011764380981889533,0.31511345579874384,1.5672441905968832,0.48434480467447694,-0.005038797603885148,-0.005681117828267079,-0.29537811190717145,007690
19,대덕전자,2020,Q1,정보기술,0.134552061293167,4.7783172407151815,-1.0412818430581938,4.3099951823962845,-0.9885205908437414,-0.8434851047988197,0.0,008060
19,삼성전기,2020,Q1,정보기술,0.1276368549511855,0.18439798582624634,-0.2764451577343824,0.18650768332564738,0.16576353318163806,-0.7421118787181705,-0.12990878472197492,009150
19,한화케미칼,2020,Q1,에너지_화학,0.12495321479892457,0.848851275068913,-7.5597306730679,1.2544745872610932,0.522301862147915,0.04731838012884393,0.7838498818384908,009830
19,OCI,2020,Q1,에너지_화학,0.021689422510466544,-0.012441479827275614,0.8369486495745095,0.013297491701703246,-0.042428832386288806,-0.03095278527692813,0.4917559278891737,010060
19,S-Oil,2020,Q1,에너지_화학,0.06550201485278453,0.08819233582093378,-105.12599483204134,0.08891697591630021,0.08720143813137904,-0.18433784626006566,-0.2894843714025981,010950
19,LG이노텍,2020,Q1,정보기술,0.2512662409160978,-0.04583299708162236,-0.38503740149531707,-0.04233855930989827,-0.05214925368215639,0.09082630398184488,-0.15756930251612492,011070
19,롯데케미칼,2020,Q1,에너지_화학,-0.003038084516126832,0.2529224230783713,-1.426295304046429,0.303882030927785,0.20329716279887244,-0.019536136766211465,-0.24213961465469966,011170
19,금호석유,2020,Q1,에너지_화학,0.11732794690520851,0.018563854774316324,3.0527365171168945,-0.011715568528944953,0.09923252102356761,0.0508745104891406,0.08131378581094045,011780
19,SKC,2020,Q1,에너지_화학,0.2387315211667922,-0.18095267806523108,-1.124579860974858,0.6085653867930811,-0.7088273909735721,0.368615767816008,0.5346921766869935,011790
19,한솔케미칼,2020,Q1,에너지_화학,0.06965238048735697,-0.08447404111162626,0.8570697220537147,-0.22266983241076022,0.021341886636876195,0.05646773342948275,0.5427163429593325,014680
19,동원시스템즈,2020,Q1,에너지_화학,0.2760968690493155,0.16621425278158397,28.85679040717297,0.44340848486091455,0.005785021747197083,-0.0009626759234069304,-0.2948525501321687,014820
19,유니드,2020,Q1,에너지_화학,0.10676047754071721,0.08970879080291416,-8.541710089182843,0.22946808271705277,-0.10358234590093574,-0.005212830873643548,-0.058523366729380466,014830
19,삼성에스디에스,2020,Q1,정보기술,0.09045764503192369,0.11728966163203158,-0.4233310564207027,0.14316514552678705,0.029542954808339017,-0.055526577622918905,-0.30309961655303336,018260
19,일진머티리얼즈,2020,Q1,정보기술,0.2907399251266241,0.06592743456287242,0.6267139479905437,0.1453798285781378,-0.0014537778308838512,0.08210204633684492,-0.007013161826352032,020150
19,남해화학,2020,Q1,에너지_화학,0.22523649263234496,0.2649786136923882,2.4169242502657347,0.3128854329483013,-0.0316857447397032,0.011581065005553226,-0.09714490430708778,025860
19,신도리코,2020,Q1,정보기술,0.18616272382954258,-0.02313675164938367,-14.604463030493497,-0.04159715858305557,0.0710629760701893,-0.017852146902424093,-0.38990878472197493,029530
19,LG디스플레이,2020,Q1,정보기술,-0.1678129688754333,0.014982364522136082,-0.03548796165007784,0.10754453566622235,-0.0966928384298843,-0.05123680537937403,0.02031230420065827,034220
19,SK,2020,Q1,정보기술,0.04683232654818445,0.03413207564524323,25.34400981668837,0.07933157102661514,0.008399430735799074,0.07776381517548914,0.02800550806970209,034730
19,한미반도체,2020,Q1,정보기술,0.0741773931405178,0.8130948030511931,-0.041097862834047594,0.9436664967095618,0.11256652329110661,-0.1831236927294796,0.15102532043720257,042700
19,LG화학,2020,Q1,에너지_화학,0.06669398553537798,0.12062869031242585,-2.029235064851169,0.07748137162699842,0.15903495453777938,0.011774431719053124,0.8485051972788076,051910
19,LG전자,2020,Q1,정보기술,0.002679899028320512,0.011052246902184315,-1.891327825262663,-0.0033529967592346166,0.029936047734310467,0.10392470793161546,0.33889363057490535,066570
19,휴켐스,2020,Q1,에너지_화학,0.11028201138921201,-0.0383803609035539,1.1907240269396993,-0.1465646231464528,0.20917779962025995,-0.0312309562241726,-0.28097830343855246,069260
19,GS,2020,Q1,에너지_화학,-0.11031486643504339,0.23508292826941934,6.905201549748578,0.785116125806745,-0.24102031984578165,0.0007633220212110992,-0.2999651434575789,078930
