,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
33,SK하이닉스,2016,Q3,정보기술,0.159503652536732,-0.033276657431430046,0.4009475253715551,-0.0005016552310850297,-0.05607425754173856,0.033192362976240286,0.1529801462697245,000660
33,한화,2016,Q3,에너지_화학,-0.008169161058828388,-0.021793698876800605,-0.2994510955154962,-0.003808324773574623,-0.05179550599005367,0.01182713877430297,-0.1480524624259277,000880
33,한국쉘석유,2016,Q3,에너지_화학,-0.00914302308301864,-0.015169369706348412,-0.21979799200974204,-0.015695111632977432,0.014218813584566892,0.03397061784376909,-0.22900066637135905,002960
33,태광산업,2016,Q3,에너지_화학,0.003052012134175792,-0.03709131782596642,-0.5015890715733262,-0.12709707393265235,0.20108995650721062,-0.005467361547842997,-0.10714640041194032,003240
33,LG,2016,Q3,정보기술,-0.06569475201101335,0.009833063323237301,0.20150399017802334,-0.009890439741857993,0.027276347225909214,0.006229215125274523,0.051086683713398015,003550
33,삼성정밀화학,2016,Q3,에너지_화학,-0.16505417548574225,-0.08403136836253022,-0.5498462079643753,0.49696764665847093,-0.33941787786566535,0.012917040537689717,0.1852746668176697,004000
33,한솔테크닉스,2016,Q3,정보기술,-0.20891271278621495,0.016683241534870552,0.6801485685282702,0.27107807042952325,-0.419945531408221,2.658162999224271,-0.0410300375355413,004710
33,효성,2016,Q3,에너지_화학,0.008662089460464695,-0.061594721598738245,-0.3738384634033127,-0.02902660666526191,-0.11450598862870998,0.05392455316974454,-0.14818608010383277,004800
33,삼성전자,2016,Q3,정보기술,0.053607573533440186,0.0921042271582353,-0.5021205784789201,0.08868420703293634,0.11778424509931917,-0.017881687710642802,0.1965088619034434,005930
33,SK케미칼,2016,Q3,에너지_화학,-0.12294333711072915,0.02193536750195557,1.3719300496616946,0.03760024854789723,0.01021037375592293,0.017360863170947205,-0.022953806395161744,006120
33,삼성SDI,2016,Q3,정보기술,-0.20506661229947815,-0.13472058309408874,0.5600622522119512,-0.18331711380809712,-0.05518746950060305,-0.0347924410338607,0.369051702142118,006400
33,대한유화,2016,Q3,에너지_화학,-0.12593169363574927,-0.1023027933232965,-0.29871709064494056,-0.12203380655943274,-0.06316168787745247,0.06818534125118991,0.05995466785448869,006650
33,국도화학,2016,Q3,에너지_화학,-0.040211982271602,-0.030509315099573997,-0.6745420593162197,-0.15766640803485532,0.4407802197697537,0.003523696664204712,-0.2412765886714921,007690
33,대덕전자,2016,Q3,정보기술,-0.00692040981007714,-0.0014095728606774438,1.5464424432499073,-0.0506208417483861,-0.0506208417483861,1.117439946007603,0.10707166670010747,008060
33,삼성전기,2016,Q3,정보기술,-0.18528067433332976,0.0441316280994799,-0.42532916051027037,0.050434430710505795,0.03096720911713069,-0.0504161368550291,0.35125591672668516,009150
