,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
3,SK하이닉스,2024,Q1,정보기술,0.11249804517776539,-0.010150928682304272,5.606328350051807,-0.026939040398898828,0.002079855812495701,0.039282082296707044,0.0056832299734496106,000660
3,한화,2024,Q1,에너지_화학,-0.07102790399691823,0.08222628374530716,12.616428200756172,0.1704656480758675,-0.009656091152948965,0.018300451107621685,0.14654641411019148,000880
3,한국쉘석유,2024,Q1,에너지_화학,0.13365405835032973,0.49890449314232854,0.7128231519756376,0.5034258015051427,0.36763709172051007,-0.18522340442191343,0.22873722460745433,002960
3,태광산업,2024,Q1,에너지_화학,-0.09944385052655712,-0.00851823923002959,-0.9966786981750729,-0.012751576641953144,-0.0029385993468032945,0.01655287949464701,-0.0866324514371064,003240
3,LG,2024,Q1,정보기술,-0.12895686160619435,1.3091898932013546,7.163610369805566,2.3008486763114764,-0.00846815041279203,-0.009357032896905704,0.014990612373758504,003550
3,삼성정밀화학,2024,Q1,에너지_화학,-0.04371608806883931,0.4294950961751689,0.44149408974528837,0.07775938372193236,7.35916281874224,0.002667343249447063,0.001697904255601096,004000
3,한솔테크닉스,2024,Q1,정보기술,-0.15300954610124376,-0.07157400601903285,-1.5569285044163248,0.06492669173854315,-0.3591266180224736,-0.013763496123470942,-0.09422747279971624,004710
3,효성,2024,Q1,에너지_화학,-0.014817480231190769,0.17348847892297448,-1.2158898952453112,0.6138092319357691,0.0029023718165204215,-0.008882592703908343,-0.0556806790551181,004800
3,삼성전자,2024,Q1,정보기술,0.047702561994951,0.10926006647887121,-2.1461279115244842,0.18769139540799684,0.001105583359361173,0.03311669860857869,0.0027033693163534683,005930
3,SK케미칼,2024,Q1,에너지_화학,-0.03215266945102983,0.18325274216932974,-6.776707505597457,0.169168852513492,0.19976949309327918,-0.0009549649106359581,-0.16396234951086583,006120
3,삼성SDI,2024,Q1,정보기술,0.009525937278218849,0.01495787155751227,-0.7893665752254819,0.002429839121604882,0.07128528312032834,0.09798548109025274,-0.2315671435127912,006400
