,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
9,SK하이닉스,2022,Q3,정보기술,0.018244489357871683,0.09423444185320529,-0.46007137224326233,0.07764549780850194,0.10693399417035399,0.033397760961612066,-0.06558485737004023,000660
9,한화,2022,Q3,에너지_화학,-0.034910876485036345,0.029838781758767086,2.160412601059381,0.07002652483919136,-0.02824601545351768,0.010248470889103078,-0.09438276253879038,000880
9,한국쉘석유,2022,Q3,에너지_화학,0.034814523891978075,-0.15142448346938664,-0.3239116876667799,-0.16561338328430197,0.08006487900060688,0.06454512783678124,-0.0524320506630917,002960
9,태광산업,2022,Q3,에너지_화학,-0.15702609939161882,-0.044313066698677406,23.745655810082592,-0.07604417162950705,0.016308901306610002,-0.0009482048599185333,0.009630385088680204,003240
9,LG,2022,Q3,정보기술,0.008850001702514463,-0.04141462480857583,1.0529316717122001,-0.08298069602059366,0.025255252510986814,0.012522186684126746,0.0874591078198696,003550
9,삼성정밀화학,2022,Q3,에너지_화학,-0.10260207148868916,-0.21519550911943486,-0.07360055749788275,-0.22075255988586562,-0.08638763375650971,0.12189794173881863,-0.06534121790937883,004000
9,한솔테크닉스,2022,Q3,정보기술,-0.097940256742077,0.046996303918879434,7.747407842578955,0.19960738863487082,-0.10517776922963296,0.9202632169436848,0.02803631937489633,004710
9,효성,2022,Q3,에너지_화학,-0.0164169322954114,-0.026248342844897743,-2.2695067843133554,-0.08691086213220611,0.0065325285198210015,-0.006156450567915361,-0.05643894006186301,004800
9,삼성전자,2022,Q3,정보기술,0.06849592142748558,-0.019497628360503727,-0.3670505738921168,-0.02906165728310628,0.08188788469589792,0.016488666085003656,-0.014620187333024896,005930
9,SK케미칼,2022,Q3,에너지_화학,-0.1307915082456566,-0.039156618969123036,-3.2277047542665382,0.1771068135263112,-0.3197025091652316,0.055827825073285764,0.03652668273257083,006120
9,삼성SDI,2022,Q3,정보기술,0.20520521263200125,0.03810298535573997,0.8980313090319407,0.09562265777321755,-0.11807114305533595,0.05955406824374543,0.050360961251584783,006400
9,대한유화,2022,Q3,에너지_화학,0.08328835955401884,-0.22586214021579554,0.37894913846028655,-0.26841112993023064,-0.12013371289165897,-0.024839139079270156,0.20518004141177604,006650
9,국도화학,2022,Q3,에너지_화학,-0.11457694174271812,0.011806192378022606,-0.5765640936081425,-0.004027296515821677,0.09037319907412433,0.031888585229191024,0.0366671962723125,007690
9,대덕전자,2022,Q3,정보기술,-0.026069642493352158,0.15954371196497186,-2.5422916180220776,0.1692787086291494,-0.032065489151147375,0.05525226909657488,0.07393474034507283,008060
9,삼성전기,2022,Q3,정보기술,0.05048714975937685,0.17295195828772503,0.26925520581631446,0.17161970442723562,0.18984803738861333,0.6717693534584896,0.08820273536102646,009150
9,한화케미칼,2022,Q3,에너지_화학,0.11937637178730293,0.05477521539426444,1.26942788193859,0.10460118654076989,-0.001983471860313335,0.056437263448809505,-0.1473234003091938,009830
9,OCI,2022,Q3,에너지_화학,-0.15596350108731077,0.0005812290897526662,0.31484699113555115,0.08742227489580112,-0.10748703318440889,0.022191526211879253,-0.05636970465540751,010060
9,S-Oil,2022,Q3,에너지_화학,0.04011318165545789,0.07056058459999615,-0.7030724773744221,0.15766006816974665,-0.14933123361755474,-0.043699033774354246,-0.11698942330035286,010950
9,LG이노텍,2022,Q3,정보기술,-0.06735454673621392,0.5469659519160457,0.6568654051253862,0.8135297809843769,-0.040909048820359284,0.14480202936448117,-0.07709220687362783,011070
9,롯데케미칼,2022,Q3,에너지_화학,-0.0429830057868965,0.1734900510230981,14.398458730538351,0.20542379139391942,0.12598602478241916,0.005977507795562831,0.07556030412620193,011170
9,금호석유,2022,Q3,에너지_화학,0.12512279623617856,-0.12678292294939497,-0.24088167001384064,-0.180341665659698,0.2613705622179945,-0.009026745770124744,0.0199229160207485,011780
9,SKC,2022,Q3,에너지_화학,-0.17547457532893496,0.0122812641867025,-0.31771389742795586,0.09966280256115412,-0.13845099595658483,0.01838689889029954,-0.08949755266928017,011790
9,한솔케미칼,2022,Q3,에너지_화학,-0.02660831762067973,-0.026383759849349375,-0.29472189828788,-0.09277965088039741,0.004230987642855455,0.04520846543922752,-8.921347989637035e-05,014680
9,동원시스템즈,2022,Q3,에너지_화학,-0.1626975739750105,-0.12935676660572126,-0.2736595516772401,-0.2238437358717701,0.03696361522784497,0.10123489001507524,-0.1384377264475745,014820
9,유니드,2022,Q3,에너지_화학,-0.1632928890878599,0.5219164682811914,0.20335001890930848,0.6288120527807548,-0.11669646537237177,0.038780958123677545,0.0,014830
9,삼성에스디에스,2022,Q3,정보기술,-0.015783165487627027,0.1485643510867123,-0.7208140474400233,0.12464151825424952,0.20652347554172712,0.05821082422843071,-0.016487149282385566,018260
9,일진머티리얼즈,2022,Q3,정보기술,-0.13890717483604603,-0.09475764095526007,-0.4689633207187994,-0.34469503778995103,0.0041075203731750776,0.06855466437180069,0.04704875107561876,020150
9,남해화학,2022,Q3,에너지_화학,-0.08784016672678441,0.024047389704422217,-0.36436377573955125,0.023708551519323606,0.03694394082377905,0.025233461100705012,0.0032727109984504524,025860
9,신도리코,2022,Q3,정보기술,0.053671220436776676,0.584886586206343,-0.7341112512731331,0.6101592025389178,0.3942381269445341,0.024591278641451275,0.024462058572148785,029530
9,LG디스플레이,2022,Q3,정보기술,-0.04345401886348084,0.12276300714852151,0.37326712731801126,0.14243321227050054,0.07156465621428221,-0.1780178425165475,0.00046341436467545183,034220
9,SK,2022,Q3,정보기술,0.0030754269785088738,0.06438189545551332,-0.0639721238789801,0.14024009046529096,-0.0009204564288104455,0.0011393574784186455,-0.23456398079473367,034730
9,한미반도체,2022,Q3,정보기술,-0.021366550253167926,-0.06251037162330231,-0.23638516743768312,-0.07062407604750653,0.12233729275639504,0.12618733054937015,0.18264724034507282,042700
