,name,year,quarter,sector,Relative Return,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,금리 변화율,Label,Code
24,현대중공업,2018,Q4,중공업,-0.11371797594043706,-0.02461359398591212,-0.09983604378074207,-0.020595486456025824,0.07530688566002497,0.16850444007237164,-0.10693799508331026,-0.05632310860481532,009540
24,삼성중공업,2018,Q4,중공업,0.10917394975537703,-0.04345393389770302,-0.09983604378074207,-0.017660825550221082,0.05200804579637763,0.036670479351881724,-0.10693799508331026,-0.025787363996223035,010140
24,현대미포조선,2018,Q4,중공업,0.18480418478697624,-0.05739636595975606,-0.09983604378074207,-0.00391289424456609,-0.06387380150095712,-0.13654113086831943,-0.10693799508331026,-0.12370889540684578,010620
24,한화테크윈,2018,Q4,중공업,0.02421419284030474,0.018959383299767874,-0.09983604378074207,-0.003285857372767431,0.0674183751661388,0.211641034685208,-0.10693799508331026,-0.07354064154583259,012450
24,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,0.009221490368607643,-0.09983604378074207,0.01051178399762187,-0.15189157848700907,0.265780109882952,-0.10693799508331026,0.06716970112969795,017670
24,현대엘리베이,2018,Q4,중공업,0.010336102474942824,0.08412676006026265,-0.09983604378074207,0.021874168458649423,0.025782890660547064,0.05266504283412621,-0.10693799508331026,-0.11206410594897,017800
24,제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,0.01619339899477268,-0.09983604378074207,0.021556650050054138,0.11132612469908376,0.14070550713672603,-0.10693799508331026,0.08636396622511665,030000
24,KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,-0.004516917306822799,-0.09983604378074207,-0.0016992366118461222,-0.016415816315560217,0.017631024043730292,-0.10693799508331026,0.057241368280829444,030200
24,LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.02556601519147672,-0.09983604378074207,0.0116761013740172,-0.05585533883405791,0.060370679143784134,-0.10693799508331026,0.0321486698829376,032640
24,두산중공업,2018,Q4,중공업,-0.32287417734015567,-0.5507585619202946,-0.09983604378074207,-0.19224425868461315,-0.05072810994882715,-0.04219685268865925,-0.10693799508331026,-0.02336183228518403,034020
24,SBS,2018,Q4,커뮤니케이션서비스,0.3415740686822057,0.02132900500027568,-0.09983604378074207,0.015692999572251898,0.11192716868378949,0.09372040358761846,-0.10693799508331026,-0.07872488300278745,034120
24,NAVER,2018,Q4,커뮤니케이션서비스,0.04799770301662121,0.04712676183751685,-0.09983604378074207,0.04447287142629941,-0.18443316745124605,-0.239444713925148,-0.10693799508331026,0.019214525803786825,035420
24,엔씨소프트,2018,Q4,커뮤니케이션서비스,0.07296498379785547,0.043904487409448745,-0.09983604378074207,-0.008257415073741003,-0.04260016979432424,0.06173984618999251,-0.10693799508331026,0.0464659038656936,036570
24,대우조선해양,2018,Q4,중공업,-0.2075419310637293,0.6670889720689519,-0.09983604378074207,0.05687013731827473,0.040841612441694375,-0.008843797212817472,-0.10693799508331026,0.017114649953694938,042660
24,두산인프라코어,2018,Q4,중공업,-0.18047095379706485,-0.1338801911818942,-0.09983604378074207,-0.012997628763181335,-0.1473829373234714,-0.009100980125690605,-0.10693799508331026,-0.01518768773076164,042670
24,현대로템,2018,Q4,중공업,-0.010311527781692564,-0.5364390325342239,-0.09983604378074207,-0.19510822780859682,0.0412140809354975,0.18453620880211563,-0.10693799508331026,-0.17395876751954403,064350
24,두산엔진,2018,Q4,중공업,0.07121656273738207,-0.303546643963132,-0.09983604378074207,-0.02995794533991769,-0.010323922495531823,0.011293003033729931,-0.10693799508331026,-0.20145686432463228,082740
24,한진중공업,2018,Q4,중공업,-0.39247138161461015,1.114774090085946,-0.09983604378074207,-1.795202433467352,0.042232685586130136,-0.38368591803098384,-0.10693799508331026,0.0,097230
