Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2021,Q1,BS,유동자산,2021.03.31 현재,"5,737,663,674,737"
2021,Q1,BS,비유동자산,2021.03.31 현재,"6,083,104,669,720"
2021,Q1,BS,자산총계,2021.03.31 현재,"11,820,768,344,457"
2021,Q1,BS,유동부채,2021.03.31 현재,"6,754,734,251,747"
2021,Q1,BS,비유동부채,2021.03.31 현재,"1,771,955,397,560"
2021,Q1,BS,부채총계,2021.03.31 현재,"8,526,689,649,307"
2021,Q1,BS,자본금,2021.03.31 현재,"3,150,574,225,000"
2021,Q1,BS,이익잉여금,2021.03.31 현재,"-674,772,916,348"
2021,Q1,BS,자본총계,2021.03.31 현재,"3,294,078,695,150"
2021,Q1,IS,매출액,2021.01.01 ~ 2021.03.31,1543832792057
2021,Q1,IS,영업이익,2021.01.01 ~ 2021.03.31,-501166505525
2021,Q1,IS,법인세차감전 순이익,2021.01.01 ~ 2021.03.31,-529594729101
2021,Q1,IS,당기순이익,2021.01.01 ~ 2021.03.31,-529594729101
2021,Q1,IS,당기순이익(손실),2021.01.01 ~ 2021.03.31,-529594729101
2021,Q2,BS,유동자산,2021.06.30 현재,"5,841,130,342,988"
2021,Q2,BS,비유동자산,2021.06.30 현재,"6,041,763,590,968"
2021,Q2,BS,자산총계,2021.06.30 현재,"11,882,893,933,956"
2021,Q2,BS,유동부채,2021.06.30 현재,"7,062,577,097,651"
2021,Q2,BS,비유동부채,2021.06.30 현재,"1,920,671,904,073"
2021,Q2,BS,부채총계,2021.06.30 현재,"8,983,249,001,724"
2021,Q2,BS,자본금,2021.06.30 현재,"3,150,574,225,000"
2021,Q2,BS,이익잉여금,2021.06.30 현재,"-1,103,751,411,068"
2021,Q2,BS,자본총계,2021.06.30 현재,"2,899,644,932,232"
2021,Q2,IS,매출액,2021.01.01 ~ 2021.06.30,1703092363601
2021,Q2,IS,영업이익,2021.01.01 ~ 2021.06.30,-424972137855
2021,Q2,IS,법인세차감전 순이익,2021.01.01 ~ 2021.06.30,-429095615606
2021,Q2,IS,당기순이익,2021.01.01 ~ 2021.06.30,-429095615606
2021,Q2,IS,당기순이익(손실),2021.01.01 ~ 2021.06.30,-429095615606
2021,Q3,BS,유동자산,2021.09.30 현재,"5,782,467,509,136"
2021,Q3,BS,비유동자산,2021.09.30 현재,"6,314,678,180,591"
2021,Q3,BS,자산총계,2021.09.30 현재,"12,097,145,689,727"
2021,Q3,BS,유동부채,2021.09.30 현재,"7,199,546,875,875"
2021,Q3,BS,비유동부채,2021.09.30 현재,"1,868,497,392,708"
2021,Q3,BS,부채총계,2021.09.30 현재,"9,068,044,268,583"
2021,Q3,BS,자본금,2021.09.30 현재,"630,114,845,000"
2021,Q3,BS,이익잉여금,2021.09.30 현재,"-1,139,979,122,546"
2021,Q3,BS,자본총계,2021.09.30 현재,"3,029,101,421,144"
2021,Q3,IS,매출액,2021.01.01 ~ 2021.09.30,1471591724016
2021,Q3,IS,영업이익,2021.01.01 ~ 2021.09.30,-35623496059
2021,Q3,IS,법인세차감전 순이익,2021.01.01 ~ 2021.09.30,-51415957609
2021,Q3,IS,당기순이익,2021.01.01 ~ 2021.09.30,-51415957609
2021,Q3,IS,당기순이익(손실),2021.01.01 ~ 2021.09.30,-51415957609
2021,Q4,BS,유동자산,2021.12.31 현재,"5,381,314,001,998"
2021,Q4,BS,비유동자산,2021.12.31 현재,"6,510,823,564,150"
2021,Q4,BS,자산총계,2021.12.31 현재,"11,892,137,566,148"
2021,Q4,BS,유동부채,2021.12.31 현재,"6,731,070,939,033"
2021,Q4,BS,비유동부채,2021.12.31 현재,"938,361,667,175"
2021,Q4,BS,부채총계,2021.12.31 현재,"7,669,432,606,208"
2021,Q4,BS,자본금,2021.12.31 현재,"880,114,845,000"
2021,Q4,BS,이익잉여금,2021.12.31 현재,"-1,356,322,933,076"
2021,Q4,BS,자본총계,2021.12.31 현재,"4,222,704,959,940"
2021,Q4,IS,매출액,2021.01.01 ~ 2021.12.31,1824114565786
2021,Q4,IS,영업이익,2021.01.01 ~ 2021.12.31,-230286013438
2021,Q4,IS,법인세차감전 순이익,2021.01.01 ~ 2021.12.31,-213854797127
2021,Q4,IS,당기순이익,2021.01.01 ~ 2021.12.31,-260758106921
2021,Q4,IS,당기순이익(손실),2021.01.01 ~ 2021.12.31,-260758106921
