,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
29,Hyundai_Merchant_Marine,Transportation,2017,Q2,0.016873109842341583,0.13964198999575617,0.34245839545846024,0.01802591553881061,0.0016332897181295936,0.12975960126039898,-0.17977175923302902,0.06263253855456485,0.07216985002834586,-0.6340982656677829,-0.04670601439182739,011200
