,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,자본금변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,11200,Hyundai_Merchant_Marine,Transportation,2024,Q3,-0.0342325994343311,-0.010075579932693923,-0.023091545925471246,0.07563723959421897,-0.1427514916750856,-0.035060306507897154,-0.15189454946620762,-0.02058623097888046,-0.3427399470760817,-1.295161239429509,-1.493393744811514,-1.5880104911578385,-1.5880104911578385,-0.0,-0.08933481287264877,-0.09764132546039184,0.0,0.05693902388675698,-0.020521097777708386,0.0,0.0,0.4948607781001346,0.0,0.48988561723725355,-1.8471349126864767,0.026967571017594505,0.04181450454517921,0.03219434042433611,-0.00017867591404607808,-0.0029849597144002704,0.21775065056353318,0.21775065056353318,011200
1,11200,Hyundai_Merchant_Marine,Transportation,2024,Q2,-0.09595352568378335,-0.021571403235237874,-0.060346907818307205,0.039722605262660804,-0.164460621029199,-0.05395246978910029,-0.06232265934667702,-0.06169523215591255,-0.14479786241181158,-0.592822948471484,-0.44555222326872546,-0.43156388881132246,-0.43156388881132246,-0.08707774910984778,-0.0695519291632376,-0.06634326990800266,0.0,-0.06189986690819671,-0.049025736465529324,0.0,0.0,-240598.2652259332,1.0,0.0,0.0,-0.05845998261168539,-0.043082499785943806,-0.055754058270190754,-0.04881481471215188,-0.06036713509402136,-0.2785803471099321,0.21775065056353318,011200
2,11200,Hyundai_Merchant_Marine,Transportation,2024,Q1,-0.07741006261133365,-0.04131380512780791,-0.059823687631836764,-0.31630934102479635,-0.023390159703607027,-0.16352268745294563,0.007370351452264945,-0.0402740166085509,-0.13271994150172683,-8.37023170387115,-0.36484650297409305,-0.44603060714208054,-0.44603060714208054,-0.0,0.02755978290060368,0.0302734629604281,0.0,0.04606827503091082,0.20161642516270584,0.0,0.0,0.9999958437113303,0.0,1.0,1.0,0.051555922019439704,0.31020118074063596,0.21649039667408454,0.29480668690520995,0.20246350124776757,0.09748364440142977,-0.2785803471099321,011200
3,11200,Hyundai_Merchant_Marine,Transportation,2023,Q4,0.006984170578457349,0.05180675994998618,0.029339526320570908,-0.00016009176522158164,0.07606857229145991,0.0411054021594951,-0.026399879185393882,0.02708896212303402,0.03239144689156348,0.39812925170068025,-1.8145579764190614,-2.251537645811241,-2.251537645811241,-0.4089650036377437,-0.06587604740876674,-0.06876519894999689,0.0,-0.0884342349653564,-0.2723429251791669,0.0,0.0,-1.1070535341946206,1.0,-1.1301536491217457,-2.739535006094035,-0.09023349556613125,-0.4415043157915408,-0.28926399665962177,-0.41788115757118316,-0.27188897080052987,-0.09894869775555479,0.09748364440142977,011200
4,11200,Hyundai_Merchant_Marine,Transportation,2023,Q3,0.07059919606115528,-0.07156116245203958,0.004745470167429877,-0.03489981249862595,0.25678070971890576,0.14644003000294914,-0.009498360411810847,-0.02789334119253839,0.0027071392359979685,0.5378781428674346,0.6278977762556539,0.6852650048633494,0.6852650048633494,-0.0,0.0006964545330523375,-0.004167422794996156,0.0,0.029284357852566112,-0.02081993333445653,0.0,0.0,-30482.282792247304,0.7260709861241921,0.0,0.0,0.008875149026602358,-0.040244386270057,-0.012347686484057263,-0.04028145936913918,-0.01309348436757185,-0.12168247768195706,-0.09894869775555479,011200
5,11200,Hyundai_Merchant_Marine,Transportation,2023,Q2,0.026716952259030147,-0.012631004155657655,0.008876720998752585,0.2714377737646143,0.03226999067671632,0.13917085483289704,-0.0398818010083446,-0.026927039864198088,-0.022741059490137605,0.4894026137321259,-0.11791459558653639,-0.08539707292838261,-0.08539707292838261,-0.0,-0.006113114902485117,-0.005177910100986338,0.0,0.03672062976728452,-0.0024294159773106117,0.0,0.0,0.9999633312113303,-2.3601216996857075,1.0,1.0,0.022696656041908847,-0.022785235631070044,-0.008646413189476343,-0.028930961128133648,-0.014390995591835765,-0.047774151913988504,-0.12168247768195706,011200
6,11200,Hyundai_Merchant_Marine,Transportation,2023,Q1,-0.0259660743231096,-0.04489735059529765,-0.03446374385132911,-0.279973699605494,-0.0324793607723306,-0.13015364846027921,0.037134171696637686,-0.010942574885394185,0.41555895621598826,0.7629886779292936,0.7974795061147444,0.7985595610991147,0.7985595610991147,-0.0,0.14436067432752053,0.15001766207810618,0.0,0.025464693564606122,-0.0821639390105775,0.0,0.0,-0.018528198287804054,-0.13613950031102462,-0.019588837587135144,-0.11473262623023639,0.07376744659753143,-0.2963228771598778,-0.07204215392824587,-0.31000224023158895,-0.07973766598345944,0.03131414121310738,-0.047774151913988504,011200
7,11200,Hyundai_Merchant_Marine,Transportation,2022,Q4,0.24895684286883968,-0.0622378462566997,0.13523965356535994,0.3642341370064197,0.3449670626072032,0.3527087087516688,-0.15953472743914032,0.057396673871036086,0.3110128649851793,0.5172663015572881,0.43236843373320266,0.45211524387504176,0.45211524387504176,-0.0,0.07407102514525865,0.0602748792781288,0.0,0.14728544792331055,0.1148139939550461,0.0,0.0,-0.11815017016454665,0.18621771987934177,-0.1256307489707209,-1.8081304524748778,0.05248908905443239,0.08401392077110148,0.06463847883090923,0.19210358680503714,0.1407740363433353,-0.17137600414615184,0.03131414121310738,011200
8,11200,Hyundai_Merchant_Marine,Transportation,2022,Q3,-1.0213436112930432,0.30084775405920505,-0.19531074966310014,-0.16629511250249784,0.055946026632306745,-0.022329194679687303,-0.4197181932244729,-0.27237371311405933,-0.018312089283430755,0.10219497374062703,0.09405172298227471,0.09427409584225566,0.09427409584225566,-0.0,-0.007535691680072842,0.01712949557896959,0.0,-0.09407934065575585,0.002161943663910204,0.0,0.0,-0.14857823687182248,-1.1704726716266949,-0.138459519742143,0.6181113748408558,-0.14076867245624958,-0.19403271850810944,-0.20794008948650844,-0.028112602785430818,-0.08285372378080758,-0.00011480033107350018,-0.17137600414615184,011200
9,11200,Hyundai_Merchant_Marine,Transportation,2022,Q2,-0.29414556077000653,-0.11699318295947814,-0.17747747320834106,0.09525422807787864,-0.03241799716006932,0.016465183230742197,-0.8448036182335181,-0.2908778962966123,-0.02034386319543713,0.07092902278674917,0.056626490787348494,0.059565741403825645,0.059565741403825645,-0.0,-0.11092273648897955,-0.11123524902183246,0.0,-0.056406157392271616,-0.1570497727928324,0.0,0.0,-0.42478081554874536,-0.4797817579779138,-0.426153261614034,-0.5369597819757443,-0.11244409293068336,-0.37092570785596046,-0.22799503055826387,-0.23668568754545105,-0.16730901198911674,0.15310384206688857,-0.00011480033107350018,011200
