,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
15,Hyundai_Merchant_Marine,Transportation,2020,Q4,-0.15742578858564582,-1.0416069024061825,-0.07614254453324287,0.07256782192336408,0.06553013710244349,0.42485340868950916,-0.8455584425746254,-0.5512914952208556,-0.1610471571295624,-0.23860169492641825,0.6052897053976052,011200
