,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
4,Hyundai_Merchant_Marine,Transportation,2023,Q3,0.0027071392359979685,0.5378781428674346,-0.03489981249862595,-0.07156116245203958,0.25678070971890576,-0.12168247768195706,0.0,-0.02081993333445653,0.029284357852566112,0.0,-0.09894869775555479,011200
