,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
33,Hyundai_Merchant_Marine,Transportation,2016,Q2,0.1704277427168993,-0.5276549193055098,0.24739512637855277,0.17330705381040068,0.02061684388593521,-0.487063476564776,0.12662813126327144,0.14494217636755535,0.24184305360181169,0.3373739127167892,-0.15158476682702005,011200
