,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
27,Hyundai_Merchant_Marine,Transportation,2017,Q4,0.06541930102488225,-2.0232533304856237,0.1282297091264586,0.07157615498461856,0.042915305849370866,-0.07971888407449633,0.21697380183845127,0.009858797207714876,-0.7610837468084548,0.5595114507052903,-0.3326344910227343,011200
