,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
20,Hyundai_Merchant_Marine,Transportation,2019,Q3,-0.04026129948216184,0.5732107316296473,0.07134582323025018,-0.058005739660460964,-0.10114761211545376,0.015563642722933185,0.00734055402125533,-0.03903490749516747,-0.03054450522939356,-0.12415332829142978,-0.05128696394949542,011200
