,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
18,Hyundai_Merchant_Marine,Transportation,2020,Q1,0.02820401797859584,0.8261804799668273,-0.02999001974764126,-0.04798741021853048,0.030824004186026932,-0.09777209499314346,0.3861104313797904,-0.014292772466691694,0.23832380014182075,0.022070087586005815,0.06702127929131405,011200
