,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
21,Hyundai_Merchant_Marine,Transportation,2019,Q2,-0.055673549270965905,-0.13396105478870823,-0.06124908500459014,-0.08343471028312255,-0.04635729810770095,-0.07789498712668722,0.15699749997594914,-0.06044202711183755,-0.05635061192034341,-0.07295782112694305,0.015563642722933185,011200
