,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
1,Hyundai_Merchant_Marine,Transportation,2024,Q2,-0.14479786241181158,-0.592822948471484,0.039722605262660804,-0.021571403235237874,-0.164460621029199,-0.2785803471099321,0.0,-0.049025736465529324,-0.06189986690819671,0.0,0.21775065056353318,011200
