,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
16,Hyundai_Merchant_Marine,Transportation,2020,Q3,-0.2575140383671666,-1.0797199604291912,-0.24209059107947106,-0.08468473157248257,-0.14448129806504162,0.3058121017365137,-2.5845093088444027,-0.10339558787118075,-0.09715260175853535,-0.5253883096331191,0.42485340868950916,011200
