,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
3,Hyundai_Merchant_Marine,Transportation,2023,Q4,0.03239144689156348,0.39812925170068025,-0.00016009176522158164,0.05180675994998618,0.07606857229145991,-0.09894869775555479,-2.739535006094035,-0.2723429251791669,-0.0884342349653564,-1.1301536491217457,0.09748364440142977,011200
