,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
17,Hyundai_Merchant_Marine,Transportation,2020,Q2,-0.052562058289605806,20.592962576412702,-0.24589001380525488,-0.19968961837949828,-0.12510782265057507,0.06702127929131405,0.5197983805978506,-0.22269453688901342,-0.13028333723667962,0.32242345472644185,0.3058121017365137,011200
