,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
5,Hyundai_Merchant_Marine,Transportation,2023,Q2,-0.022741059490137605,0.4894026137321259,0.2714377737646143,-0.012631004155657655,0.03226999067671632,-0.047774151913988504,1.0,-0.0024294159773106117,0.03672062976728452,1.0,-0.12168247768195706,011200
