,0
Relative Return,0.3861652672069698
특정 증권 등 소유 증감 비율변화율,0.13519246080166514
전체 주식 수변화율,0.06750538032560319
보유 주식 수변화율,0.055214726263093976
특정 증권 등 소유 비율변화율,0.052867886901310085
