,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
13,Hyundai_Merchant_Marine,Transportation,2021,Q2,-0.20033611719948508,-0.36510090900271064,0.46772602722179113,-0.16066952596480077,-0.16897817011337635,0.8807374796460786,1.0081233471580922,-0.21768957920241316,-0.11747081420109184,2.118235789559663,0.49337530977370025,011200
