,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
14,Hyundai_Merchant_Marine,Transportation,2021,Q1,-0.23344515486089046,-0.8103673541077097,-0.32866251658925894,-0.08118667634863908,-0.032132816333917846,0.6052897053976052,-0.4855236209048941,0.3098845406997932,0.07738689365853424,-0.08679857087033116,0.8807374796460786,011200
