,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
0,Hyundai_Merchant_Marine,Transportation,2024,Q3,-0.3427399470760817,-1.295161239429509,0.07563723959421897,-0.010075579932693923,-0.1427514916750856,0.21775065056353318,-1.8471349126864767,-0.020521097777708386,0.05693902388675698,0.48988561723725355,0.21775065056353318,011200
