,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
2,Hyundai_Merchant_Marine,Transportation,2024,Q1,-0.13271994150172683,-8.37023170387115,-0.31630934102479635,-0.04131380512780791,-0.023390159703607027,0.09748364440142977,1.0,0.20161642516270584,0.04606827503091082,1.0,-0.2785803471099321,011200
