,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
25,Hyundai_Merchant_Marine,Transportation,2018,Q2,-0.10420970857869949,-0.188732042615265,-0.534878862877773,-0.16618497722116587,-0.013707268931443473,-0.10969691260389203,0.018026012975903227,-0.08219565342412838,-0.06552573757373392,-0.6087868244215111,0.20010089998732405,011200
