,name,sector,year,quarter,매출액변화율,영업이익변화율,유동부채변화율,비유동자산변화율,비유동부채변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,전체 주식 수변화율,보유 주식 수변화율,특정 증권 등 소유 비율변화율,Label,Code
32,Hyundai_Merchant_Marine,Transportation,2016,Q3,-0.05019216011646943,0.05943681710030879,0.6484142497368716,-0.019439115145635677,-0.1288372269588438,-0.15158476682702005,2.537752137910064,-0.05143088131848361,0.0758573362508983,1.9550522864861253,-0.5068321714907218,011200
