,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
22,Kyungbang,2019,Q1,경기소비재,-0.034801146457588195,-0.006067346049560163,0.0004870058881574213,-0.058365998629261284,-0.03695565907842724,0.06709658363690052,0.09880388682961938,0.09880388682961938,-0.1633098123549388,0.09880388682961949,-0.11497388301888456,000050
22,Hankook_Tire_Worldwide,2019,Q1,경기소비재,0.05859632124155548,0.0006968684284253124,-1.9137063560013834,-0.12463445322893807,0.003718567382996918,0.06709658363690052,0.09876508201909784,0.09876508201909784,-1.0813336115053933,0.09876508201909773,-0.1131106159973099,000240
23,Kia_Corp,2019,Q1,경기소비재,0.08997024147169447,-0.060206094367181384,-0.8984330261856421,0.17763070259630787,-0.03542275701506514,0.06709658363690052,0.10841817065198689,0.12074869969134017,-0.083641237354253,0.07641892243775139,0.006943591865531604,000270
22,SK_Networks,2019,Q1,경기소비재,0.07496067655287365,0.02209045013889166,0.25528949702267834,-0.7743746059815904,-0.3727286194014856,0.06709658363690052,0.1057293977123196,0.0,-0.05533034362210154,0.0,0.10033251011932395,001740
22,Nexen_Tire,2019,Q1,경기소비재,0.09648517746031468,-0.017980874915707767,0.03386571373467939,-0.002524476482528959,-0.026850139374288595,0.06709658363690052,0.09875391666659972,0.09875391666659972,-0.08543957624229304,0.09875391666659972,0.043857941806119925,002350
22,Ilshin_Spinning,2019,Q1,경기소비재,0.011955964519706264,0.009539281196169536,-0.37736887031003463,0.01728942002877143,-0.003962345041410131,0.06709658363690052,0.09881797074427956,0.09881797074427956,-0.29589522895916054,0.09881797074427967,-0.008934204158980712,003200
22,SsangYong_Motor,2019,Q1,경기소비재,0.000696678209410273,0.0987391731547359,-79.35562578203034,-0.09518441239469833,-0.027999757992966057,0.06709658363690052,0.0987391731547359,0.0987391731547359,-0.19512292048446134,0.0987391731547359,0.23810023250744164,003620
22,Hansol_Holdings,2019,Q1,경기소비재,0.12761122519081539,-0.012171352398481217,-2.734365851195463,-0.8329049743771935,-0.008994592567741488,0.06709658363690052,0.09881946106113693,0.09881946106113682,-0.060883559114899954,0.09881946106113693,-0.17349813056617494,004150
22,Shinsegae,2019,Q1,경기소비재,-0.16644601884320132,-0.20456700401169758,0.43287860295102965,-0.5207016299331118,-0.2570033631987627,0.06709658363690052,0.0976037265557873,0.0976037265557873,0.10154279319292625,0.0976037265557873,0.26082200770136826,004170
22,SEBANG_Global_Battery,2019,Q1,경기소비재,0.08861216603694932,-0.020943129467437593,0.28693031777040456,-0.9971933644070863,-0.06544657816272292,0.06709658363690052,0.0988018734274625,0.0988018734274625,-0.0755606329029499,0.0988018734274625,0.24789520503964693,004490
22,Chokwang_Leather,2019,Q1,경기소비재,0.075057636003934,-0.0352730559456258,0.2819840015252991,-0.6767501786192303,-0.0448466639017695,0.06709658363690052,0.09882039249868146,0.09882039249868158,-0.01427424010609557,0.09882039249868146,-0.025432316592795285,004700
22,Hyundai_Motor,2019,Q1,경기소비재,0.04276048110403936,-0.0016117103903494634,3.6965775719787275,-0.052303152023927435,-0.019347027083786328,0.06709658363690052,0.08006532490849849,0.11325473225746419,-0.026955606728043868,0.04638568044688551,-0.03283632735337244,005380
22,SL_Corp,2019,Q1,경기소비재,0.09038722856491434,0.009365557890556042,1.2772812036320147,-0.2295301873077633,0.0012987651777174314,0.06709658363690052,0.09880722575353429,0.09880722575353429,-0.22723640861655747,0.09880722575353429,0.055677637508454426,005850
22,Dong-A_Tire,2019,Q1,경기소비재,0.04679344813700641,0.013372552528014059,0.27017380649283185,-0.042210114571070045,0.0008475161248355789,0.06709658363690052,0.09881832010719549,0.0988183201071956,0.0262801186698729,0.09881832010719549,-0.0050284186036232345,007340
22,Seoyon,2019,Q1,경기소비재,-0.10133611996930589,-0.010164236184042386,-15.93920766819313,0.05252643427132653,0.001695756840309981,0.06709658363690052,0.09881985821893913,0.09881985821893924,0.1757863242216655,0.09881985821893913,0.10724622118749491,007860
22,Hotel_Shilla,2019,Q1,경기소비재,-0.16370885601045904,-0.037693644638024715,-1.8055399152852911,-1.0121947994270823,-0.7223211153026536,0.06709658363690052,0.09857758603201328,0.09857758603201339,-0.49056901495718375,0.09857758603201328,0.17794162385011067,008770
22,Hanssem,2019,Q1,경기소비재,0.01573645526111589,0.008470900538049553,0.11858027502840718,-1.0622096578497868,-0.17391670734831144,0.06709658363690052,0.0988046928175571,0.09880469281755722,-0.32183825506073016,0.09880469281755722,0.30014239605088283,009240
22,Motonic,2019,Q1,경기소비재,0.18169520568545164,0.008900259600900351,0.17844007575543763,-0.12622729527957977,-0.09628440226249602,0.06709658363690052,0.0988197100269621,0.09881971002696222,-0.17781314638246215,0.09881971002696222,0.16014239605088287,009680
22,Hwashin,2019,Q1,경기소비재,-0.09627388878139434,0.000861489937683757,-0.1516344244781227,-0.5079141749874485,0.0006666897351393919,0.06709658363690052,0.09881718181514032,0.09881718181514032,-0.022436824309492343,0.09881718181514032,-0.041524270615783794,010690
22,Hyundai_Merchant_Marine,2019,Q1,경기소비재,-0.12531721584689703,0.16672283264260135,-0.5007587047825497,-0.8751649654841449,-0.8983384135748713,0.06709658363690052,0.08969496928370724,0.07986842582583842,-0.5946592348619204,0.08437785295262934,-0.07789498712668722,011200
23,Hyundai_WIA,2019,Q1,경기소비재,-0.009773241097929292,0.003070231006772395,-25.498859083489517,0.1539415867097611,0.002179999127323917,0.06709658363690052,0.09854055050702093,0.09854055050702093,-0.1880934363064133,0.09854055050702104,0.07202605256057817,011210
23,Hyundai_Mobis,2019,Q1,경기소비재,-0.024333535989977728,-0.008328752416111085,0.3596856290344599,-0.1881993544903111,-0.014685347796268289,0.06709658363690052,0.06566135841433152,0.12678797349953108,-0.18110275299737788,0.07319734403815414,0.044630585027260826,012330
22,S-1_Corporation,2019,Q1,경기소비재,0.23561762396118224,-0.0027665974918242853,-0.03454908318823713,-0.2140096816635919,-0.029959053105437228,0.06709658363690052,0.09879009456170063,0.0987900945617004,-0.30966935086423586,0.0987900945617004,-0.049857603949117126,012750
22,Hanon_Systems,2019,Q1,경기소비재,-0.018384279647020607,0.024625577716072544,1.3933523397561212,-0.46039965207276046,-0.7184902411829814,0.06709658363690052,0.09838915953426286,0.09838915953426286,-0.2833103713643945,0.09838915953426275,0.0010683219768087976,018880
22,Daekyo,2019,Q1,경기소비재,0.056636384206461804,-0.003183583748188612,2.9881065754212144,-2.0471758309099406,-0.1294334252599545,0.06709658363690052,0.09881249840799222,0.09881249840799233,-0.19527256772760437,0.09881249840799222,-0.11481228672857333,019680
22,Hansum,2019,Q1,경기소비재,0.09148692022782948,0.09880747839601012,0.09041204298855854,-6.82292936074815,0.00084614227586155,0.06709658363690052,0.09880747839601012,0.09880747839601012,0.10788335942805372,0.09880747839601,0.19108947125979653,020000
22,Coway,2019,Q1,경기소비재,-0.013119781820103454,0.05481304079980198,-0.07675287060764635,-0.1781040178369293,-0.016986303411993475,0.06709658363690052,0.09874478962260991,0.09874478962260969,-0.15645810862001874,0.09874478962260991,0.21859877188980906,021240
22,Lotte_Shopping,2019,Q1,경기소비재,0.13359731647769185,0.006290966410481547,0.1557388085078738,-1.060967911538841,-0.29810925010018874,0.06709658363690052,0.04520799543085563,0.07298508211383825,-0.06798921482289977,0.0559223973729116,-0.2082500389372968,023530
23,Samsung_C&T,2019,Q1,경기소비재,-0.050948523070081075,-0.07365309567098066,0.8247888612535157,-0.1747296033052097,-0.09836027611906561,0.06709658363690052,-0.15533132034385555,0.0807276850259877,-0.0029521716720140034,0.050151834975944554,-0.03563959447044414,028260
22,Sejong_Industrial,2019,Q1,경기소비재,0.14819329893894598,-0.02778065827887577,3.03230139062587,-0.16028607911028647,-0.0007496311104018272,0.06709658363690052,0.09881836422024759,0.09881836422024759,-0.028504867403867706,0.09881836422024748,-0.233837578917828,033530
22,Kangwon_Land,2019,Q1,경기소비재,0.23467029542764678,0.022060819417641375,-0.8870847556903536,-0.6060384963418783,0.02058064199942844,0.06709658363690052,0.09865292707411966,0.09865292707411966,-0.276316469684317,0.09865292707411955,-0.03398458807610125,035250
