,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
20,Kyungbang,2019,Q3,경기소비재,0.03792202610225473,-0.006460939046047276,0.1379644919655878,0.009162380024417272,0.003845303324285343,0.10146539633409102,0.013883253045544386,0.013883253045544608,-0.14796396847290993,0.013883253045544497,-0.04506360504071451,000050
20,Hankook_Tire_Worldwide,2019,Q3,경기소비재,0.09911520612313221,-0.003852743916722634,-0.1714921581053348,0.09951631913041592,-0.008765161912390518,0.10146539633409102,0.013875280378792931,0.013875280378793153,-0.5721096057092288,0.013875280378792931,-0.15891269768636876,000240
21,Kia_Corp,2019,Q3,경기소비재,0.24270518047402992,-0.010154774328628546,0.29211371861324775,0.09472093352693278,0.0005497461950441096,0.10146539633409102,0.015178836559082698,0.016434954428489745,-0.012016684291245472,0.011725906868894853,0.05796669798958852,000270
20,SK_Networks,2019,Q3,경기소비재,-0.16036780288064356,-0.0030681325112995594,-0.098168252504506,0.011089823474998761,0.007855897352886387,0.10146539633409102,0.015565027319882407,0.0,-0.03608430983210753,0.0,0.11394097911121738,001740
20,Nexen_Tire,2019,Q3,경기소비재,-0.012876747014209294,-0.02714421880873963,0.24686305841113432,-0.002862210778075358,0.00468824765848963,0.10146539633409102,0.0138924840684721,0.01389248406847221,0.23394055624982335,0.01389248406847221,-0.038687998665108136,002350
20,Ilshin_Spinning,2019,Q3,경기소비재,-0.03309507560791629,0.0004007790058333516,0.6310691222541351,-0.098444212987719,-0.010659583649183402,0.10146539633409102,0.013886120727870321,0.01388612072787021,0.21072300530081378,0.013886120727870321,-0.14523959940889472,003200
20,SsangYong_Motor,2019,Q3,경기소비재,-0.203576677339518,0.013929888273372049,-1.221842000520529,-0.0627398127810801,0.019638518185609133,0.10146539633409102,0.013929888273371938,0.013929888273371938,0.2028840092522779,0.013929888273371938,-0.277547517524627,003620
20,Hansol_Holdings,2019,Q3,경기소비재,0.15951856075572007,-0.004538825476097852,-0.6017331197532669,0.05201316697062852,-0.12527411763841756,0.10146539633409102,0.013885644329467262,0.01388564432946715,0.5134190539931242,0.013885644329467262,-0.14578456297438638,004150
20,Shinsegae,2019,Q3,경기소비재,-0.08736588033189321,-0.004411624469390363,-0.5496590964545185,0.02791374876739161,0.004423978984251953,0.10146539633409102,0.013812067940886186,0.013812067940886186,-0.05048354839196145,0.013812067940886297,-0.12612421110132058,004170
20,SEBANG_Global_Battery,2019,Q3,경기소비재,-0.0714067639196046,-0.019240566907413825,-0.07453878018876048,-0.18631505603803933,0.0032912105877934694,0.10146539633409102,0.01388077169972013,0.01388077169972013,0.004360015895044533,0.01388077169972013,-0.09051471866849858,004490
20,Chokwang_Leather,2019,Q3,경기소비재,0.014303043514340759,-0.029555068516307292,0.1285821219026566,-0.12258776229117974,-0.055376999404750826,0.10146539633409102,0.013885848549122004,0.013885848549122004,-0.012099691607335483,0.013885848549122115,0.012244772855898683,004700
20,Hyundai_Motor,2019,Q3,경기소비재,0.16993522742238673,-0.0038787432747353634,0.9819342545765368,-0.016014318725297683,-0.027340191675281345,0.10146539633409102,0.018562514346120107,0.01866380554952507,0.088889740509423,0.010955229189976712,-0.03140047194295244,005380
20,SL_Corp,2019,Q3,경기소비재,0.08796079777914681,-0.00665228488359193,1.201089286034989,-0.01627511275467941,-0.06078393799839121,0.10146539633409102,0.013884215341501083,0.013884215341501083,0.012912053262004064,0.013884215341500972,0.01130765058554655,005850
20,Dong-A_Tire,2019,Q3,경기소비재,-0.049899997945242705,-0.006905089746013671,0.09244877200391532,0.038328403195259986,-0.10371239118647568,0.10146539633409102,0.013884883686641536,0.013884883686641647,-0.208297789050073,0.013884883686641647,-0.05125668336494038,007340
20,Seoyon,2019,Q3,경기소비재,0.20088760837476768,0.10472509449522294,1.5611090060729642,0.05932598564518077,0.1719851008060339,0.10146539633409102,0.013887812434507651,0.013887812434507651,0.25636545933639754,0.013887812434507651,-0.23684624254899816,007860
20,Hotel_Shilla,2019,Q3,경기소비재,0.024321192334667438,-0.03347051029488157,0.2280851785509398,0.06166393132894621,0.036305490326038914,0.10146539633409102,0.013876115851980897,0.013876115851981119,-0.02219511343384628,0.013876115851980897,-0.10856848226910334,008770
20,Hanssem,2019,Q3,경기소비재,-0.20344139595423663,-0.014015320316383084,0.00502005791983251,-0.040400751159331394,-0.008799449861513375,0.10146539633409102,0.013889370650751465,0.013889370650751576,0.19989876713803334,0.013889370650751576,-0.16428567650159193,009240
20,Motonic,2019,Q3,경기소비재,-0.12274769940688154,-0.0033845661300726526,-1.6052259133337068,-0.00299017145672531,0.04541284816669022,0.10146539633409102,0.013885989878496652,0.013885989878496652,0.14130162391426093,0.013885989878496763,-0.16072251976939667,009680
20,Hwashin,2019,Q3,경기소비재,0.17063257749212174,-0.04079374639921074,9.583477397441499,-0.341089094528531,0.0014325225241510475,0.10146539633409102,0.013884458203559435,0.013884458203559547,0.030271605109075117,0.013884458203559435,0.2515495856901233,010690
20,Hyundai_Merchant_Marine,2019,Q3,경기소비재,0.015563642722933185,0.1167971047376507,0.5732107316296473,-0.10114761211545376,-0.058005739660460964,0.10146539633409102,0.013720174865057055,0.013779801202547182,0.07134582323025018,0.013752579255438158,-0.05128696394949542,011200
21,Hyundai_WIA,2019,Q3,경기소비재,0.1986002560874154,-0.005863108409388751,-0.4084065595791124,0.06085153021463674,-0.013421961336965271,0.10146539633409102,0.013930069206227969,0.013930069206227969,0.07188230133486528,0.013930069206227969,0.05608582024664181,011210
21,Hyundai_Mobis,2019,Q3,경기소비재,0.1246971321842915,-0.015035903644122994,0.11320886904129646,-0.06064336976950635,-0.006282384488331516,0.10146539633409102,0.00728318254685667,0.019843202163321694,0.02869251389249261,0.008772306320096623,0.0759963670652827,012330
20,S-1_Corporation,2019,Q3,경기소비재,-0.016811760529420492,-0.02646698226737043,0.13880907370589568,-0.02282881959056815,-0.0033928914561625056,0.10146539633409102,0.013874657262605394,0.013874657262605283,-0.0657077812664606,0.013874657262605394,0.020584731687051955,012750
20,Hanon_Systems,2019,Q3,경기소비재,0.025198385317123578,0.030158633425531822,1.255614976657932,-0.0018662659730175335,-0.004283164727729938,0.10146539633409102,0.01389844983924493,0.01389844983924493,0.10101345813380103,0.013898449839245042,0.04287965737063301,018880
20,Daekyo,2019,Q3,경기소비재,0.016192631838111024,0.012069499192080557,-1.358673062069573,-0.3918455468092992,-0.004094227947811557,0.10146539633409102,0.013884973338971096,0.013884973338971318,0.024837775119462835,0.013884973338971207,-0.030040130862310756,019680
20,Hansum,2019,Q3,경기소비재,-0.1671350266882261,0.01387772401100229,-1.8072972627402653,-1.3794023248788045,-0.01670016523295348,0.10146539633409102,0.01387772401100229,0.013877724011002401,-0.27245345515124675,0.01387772401100229,-0.19555511531774758,020000
20,Coway,2019,Q3,경기소비재,-0.17768382019666087,-0.04998604688031749,-0.25648850812006896,-0.0345175808835414,-0.15538421958715531,0.10146539633409102,0.013843703042435651,0.01384370304243554,-0.04987069951010925,0.013843703042435651,0.10482969414835933,021240
20,Lotte_Shopping,2019,Q3,경기소비재,-0.09250608713160387,-0.0007309263400527843,6.182209783408153,-0.01935961397334318,0.03294922620796126,0.10146539633409102,0.012939818597075492,0.013461176412105091,0.04790311764452915,0.013141812691258914,-0.1796353284669271,023530
21,Samsung_C&T,2019,Q3,경기소비재,-0.10649888110474505,-0.0012514257553146724,0.5926909521771802,0.006270139014798004,0.01141470159307234,0.10146539633409102,0.029270220818754633,0.015243890017871964,0.11876225777372651,0.01730488674619879,-0.04982550980261927,028260
20,Sejong_Industrial,2019,Q3,경기소비재,-0.0979584331093106,0.0007537001109734209,0.026504180261039845,-0.03576458481498945,-0.02421309738534183,0.10146539633409102,0.013885262516634134,0.013885262516634134,-0.06354725466538569,0.013885262516634245,-0.21060032820455632,033530
20,Kangwon_Land,2019,Q3,경기소비재,-0.051418939244279926,-0.03513647049127089,0.193752472258642,-0.760196003738685,-0.07116690639656698,0.10146539633409102,0.013838657414563693,0.013838657414563693,0.2447925533886678,0.013838657414563804,-0.012710663864243923,035250
20,Halla_Holdings,2019,Q3,경기소비재,0.08670414357780597,-0.023178211139122995,-1.8115243841825754,-0.0332820022286382,-0.01715567281615349,0.10146539633409102,0.013874831603737592,0.013874831603737592,-0.198901060014127,0.01387483160373748,-0.02080765265976213,060980
21,S&T_Motiv,2019,Q3,경기소비재,0.15872066965683448,-0.035852425355803685,-0.15209743128157172,-0.041263987244989586,-0.018451417945259285,0.10146539633409102,0.01388552302378554,0.01388552302378565,0.1617138858856062,0.01388552302378565,0.2487564660558127,064960
20,Hyundai_Department_Store,2019,Q3,경기소비재,-0.1779195580561611,-0.004851710836142331,-0.008851313665545701,0.01418587737047472,-0.010883778034328495,0.10146539633409102,0.013782489661749775,0.013782489661749775,-0.12136873130588799,0.013782489661749664,-0.03856541009486613,069960
20,Kumho_Tire,2019,Q3,경기소비재,-0.09033874518035298,0.010654624632443377,0.3228149682068313,-0.025104199538487304,-0.0038435557887681604,0.10146539633409102,0.013873226978197262,0.01387322697819715,0.011096540130386079,0.013873226978197262,0.08727840239422972,073240
20,Hyundai_Livart,2019,Q3,경기소비재,-0.15244920080145755,-0.013977596969519945,-0.1784731808411606,-0.4189841062663633,-0.20215935322079126,0.10146539633409102,0.013884013272178253,0.013884013272178142,-0.06971525092974873,0.013884013272178253,-0.2043856389390196,079430
20,Basic_House,2019,Q3,경기소비재,0.20286533494926845,0.09241926487236352,1.906171283211585,-0.0032636603197135905,-0.0285380071548913,0.10146539633409102,0.013886431749193351,0.01388643174919324,-0.022110877290585584,0.013886431749193129,0.04301986557982366,084870
20,LF_Corp,2019,Q3,경기소비재,-0.08039677788969825,-0.0028307582836613054,0.8683234588157291,-0.1997061048507247,-0.023817499786135787,0.10146539633409102,0.013871804991152481,0.013871804991152592,-0.49936864209288134,0.013871804991152481,-0.11144414867447702,093050
20,Hansea,2019,Q3,경기소비재,-0.27181794443459134,-0.03393781009936747,-0.8276477227895249,-0.013152738566295952,-0.10114581475089612,0.10146539633409102,0.013878749217682063,0.013878749217682063,-0.08530498586837343,0.013878749217682174,-0.06370499524608576,105630
