,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
29,Kyungbang,2017,Q2,경기소비재,-0.10802736495410303,-0.009544210402232078,0.13623911092137808,-0.00047404085122870754,0.0017199665779809026,0.07470193740685538,-0.040689528064159486,-0.04068952806415971,0.13916311792449831,-0.040689528064159486,-0.06397795738200666,000050
29,Hankook_Tire_Worldwide,2017,Q2,경기소비재,-0.1467017029112279,-0.003716681072915673,0.6157866282795889,-0.004379626597639463,-0.005435864081166919,0.07470193740685538,-0.04067231000219662,-0.04067231000219662,0.6493308444451217,-0.04067231000219662,0.007633295814924279,000240
30,Kia_Corp,2017,Q2,경기소비재,-0.13179785675738173,-0.016712331326041108,0.22035666895353279,0.02878564975630904,0.0006700338083300839,0.07470193740685538,-0.044041583470210144,-0.04932527513641771,0.07366024506777602,-0.031110346576386227,-0.07641708194927768,000270
29,SK_Networks,2017,Q2,경기소비재,-0.011597283691479152,0.0033781305618506563,0.32510701263013264,0.08954339863065686,0.004827006899385755,0.07470193740685538,-0.04583573495859028,0.0,0.17657259453898388,0.0,-0.26627183063380605,001740
29,Nexen_Tire,2017,Q2,경기소비재,-0.0007167756763006433,-0.03551284567941049,-0.1960741734646816,0.0038727665952492663,-0.011696292170968459,0.07470193740685538,-0.04068940841808244,-0.04068940841808266,-0.07144971622171914,-0.04068940841808244,-0.15727828230851137,002350
29,Ilshin_Spinning,2017,Q2,경기소비재,-0.17896384866021575,-0.004640500955577664,0.09019707857953296,0.029261117137617476,0.005407843168064086,0.07470193740685538,-0.04069456697994811,-0.04069456697994833,0.0712347515353633,-0.04069456697994811,-0.04049193253728617,003200
29,SsangYong_Motor,2017,Q2,경기소비재,-0.07412918608269903,0.013573797930972575,0.5988016435303984,-0.01821050175102834,-0.03447074710717768,0.07470193740685538,-0.040691891779316425,-0.04069189177931665,-0.04502644675669765,-0.040691891779316425,-0.2524177445507181,003620
29,Hansol_Holdings,2017,Q2,경기소비재,-0.1428654724157447,-0.003108264250425208,0.5966066305041164,-0.042930182618503565,4.9873769490837994e-05,0.07470193740685538,-0.04069473433359838,-0.04069473433359838,0.12342373026691611,-0.04069473433359838,-0.059541131064308805,004150
29,Shinsegae,2017,Q2,경기소비재,0.006521231561706586,-0.021664851338318636,0.3047035146925048,-0.25477757510874643,0.007283396869530834,0.07470193740685538,-0.04051680165021332,-0.04051680165021332,0.16123142699290594,-0.04051680165021332,0.09411446237670036,004170
29,SEBANG_Global_Battery,2017,Q2,경기소비재,-0.09779785675738173,-0.019607221683656917,-0.061389614766740985,-0.03860823207768105,-0.08686897715472464,0.07470193740685538,-0.0406916697281865,-0.0406916697281865,0.024539523222769755,-0.0406916697281865,-0.03313189392724755,004490
