,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
7,Kyungbang,2022,Q4,경기소비재,0.019518304796937613,0.01766930511252862,-0.9585461338433703,0.03711337752440713,0.030496512379170615,0.12070563315019511,0.0841397592762907,0.058067030397505826,0.01733770261023071,0.00517352077314126,-0.0654013812207838,000050
7,Hankook_Tire_Worldwide,2022,Q4,경기소비재,0.050013957243809574,0.0068583464042974995,-0.04619291760477551,-0.612458911481671,-0.013082083978471548,0.12070563315019511,0.08410444222358959,0.030445479307617984,0.07865486761388407,1.2534860606039366e-05,0.10353869626979526,000240
8,Kia_Corp,2022,Q4,경기소비재,0.00454756273282908,-0.028916164598767224,-2.612442916594943,0.0855634858507861,0.005708178307498146,0.12070563315019511,0.09072409758820643,-0.039391833624969674,-0.08014333019330233,-0.0,-0.19788245796038514,000270
7,SK_Networks,2022,Q4,경기소비재,0.014939785327532401,0.016544800694136552,3.151156677181914,0.03657271451745148,-0.013025044695842869,0.12070563315019511,2.9698944306584423,0.0,0.05279392689745699,0.0,-0.05065109660958744,001740
7,Nexen_Tire,2022,Q4,경기소비재,0.43506594341939125,-0.049250875228812774,3.3224043843119992,0.2543610550874613,-0.009461285174700684,0.12070563315019511,0.08411344346066096,0.054468070138412594,-0.010931795501833763,0.999,-0.1669432314410481,002350
7,Ilshin_Spinning,2022,Q4,경기소비재,0.20582005280894128,-0.19692999793071864,-8.601374068299803,-0.42262559083109186,-0.18264056299778564,0.12070563315019511,0.08413868747569697,0.06693575512949879,0.0636296203301997,-0.0,-0.007139309872420663,003200
7,SsangYong_Motor,2022,Q4,경기소비재,0.0,0.08414035617974847,1.0716050218778526,0.13992879023233462,0.014074617707586778,0.12070563315019511,0.08414035617974835,0.10905188426136125,0.4682061581280751,-0.24770436134938123,0.0,003620
7,Hansol_Holdings,2022,Q4,경기소비재,0.1032343854642378,0.004696290764982791,0.637927137394672,0.11408854475869001,0.008730168739782163,0.12070563315019511,0.08414431959057644,0.018177673941535133,-0.2193294341096117,-0.0,0.029456768558951883,004150
7,Shinsegae,2022,Q4,경기소비재,0.1386239958538482,-0.022501446694661587,-0.3744100098384937,0.03251822005155658,-0.010280563190946834,0.12070563315019511,0.08377238240863949,0.15693126657539236,-0.04583776666017103,-0.0,-0.06866736937208259,004170
7,SEBANG_Global_Battery,2022,Q4,경기소비재,-0.15569418596433365,-0.007890322776911374,0.10213060675082464,-0.4643201719161625,-0.037833575002747644,0.12070563315019511,0.08413473469017274,-0.08018035679278568,0.09780251535310691,-0.0,0.04980739828187379,004490
7,Chokwang_Leather,2022,Q4,경기소비재,0.24543943614335362,0.007972397323991687,5.180014918330021,0.118632164388346,0.03165655036994963,0.12070563315019511,0.08414482010783353,0.03089321692411018,-0.31105027909915006,-0.8714556999968759,-0.0014633552800574021,004700
7,Hyundai_Motor,2022,Q4,경기소비재,0.061075786487457,-0.045841318882382964,-3.867935804852525,0.1026572233958829,-0.021052152375026445,0.12070563315019511,-0.4104554116427772,-0.019472248868237285,0.021106252253385693,-0.0,-0.1733678124466347,005380
7,SL_Corp,2022,Q4,경기소비재,0.10594683049951747,-0.00392818783211446,0.07217415888608691,0.42701893239737765,-0.008177093707290473,0.12070563315019511,0.0841288323296846,-0.5210773496293781,-0.0815729162231309,0.03640327191862913,-0.31403358366156875,005850
7,Dong-A_Tire,2022,Q4,경기소비재,0.20873293820518726,0.02129748420771238,0.35890868900608386,0.198686567976312,0.05031302716826769,0.12070563315019511,0.08413858749764813,-0.19328743545611005,-0.2419683903656027,-0.0,0.01696189862257434,007340
7,Seoyon,2022,Q4,경기소비재,-0.21054497921540388,-0.007026333488102443,2.3770700603262553,0.13221668768813033,-0.014952339271242066,0.12070563315019511,0.08414488793655772,0.0909126078378274,0.1962872565668935,-0.08165728318132448,0.33393396154140803,007860
