,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
34,Kyungbang,2016,Q1,경기소비재,0.0,-0.0023847286855336325,0.7752497690179316,0.0009284350744290792,-0.0008066205229628753,0.22660852268380383,0.024374235798636845,0.024374235798636845,0.014197820258060379,0.024374235798636845,0.020586711241119927,000050
34,Hankook_Tire_Worldwide,2016,Q1,경기소비재,0.0,0.1563955806060202,0.8738632128421623,0.3319490295134767,0.21488216252298953,0.22660852268380383,0.02448732186354663,0.02448732186354652,-2.7044621914336933,0.02448732186354652,0.2915522284824993,000240
35,Kia_Corp,2016,Q1,경기소비재,0.0,-0.07077972715691794,0.7214185308191929,0.12995290177770136,-0.05193171624819359,0.22660852268380383,0.03832020219641585,0.04113523269788577,-0.15620993144099793,0.0125632328785924,-0.0931773119697118,000270
34,SK_Networks,2016,Q1,경기소비재,0.0,0.007636741224183341,0.8761391398106778,-0.01984909315088501,-0.00801113510743412,0.22660852268380383,-0.003897173484672667,0.0,0.019923771971830373,0.0,0.13411121214856095,001740
34,Nexen_Tire,2016,Q1,경기소비재,0.0,-0.02937605228948681,0.7286412677469574,0.021316511564887453,0.00039196916056649656,0.22660852268380383,0.024385750508447934,0.024385750508448045,0.0776734454347644,0.024385750508448045,0.16034181328193625,002350
34,Ilshin_Spinning,2016,Q1,경기소비재,0.0,0.0011524327873997375,0.8122238827302682,-0.003948992356794578,0.0013211311323422237,0.22660852268380383,0.02437699719595643,0.024376997195956318,-0.2199133364554653,0.02437699719595643,-0.092348353693945,003200
34,SsangYong_Motor,2016,Q1,경기소비재,0.0,-0.005876927372022944,1.259507625006309,0.010787799810489829,-0.00585464489056986,0.22660852268380383,0.02447240368384973,0.02447240368384984,0.117969954507541,0.02447240368384984,0.019532684628604562,003620
34,Hansol_Holdings,2016,Q1,경기소비재,0.0,-0.09331107943340644,0.5855755368974123,-0.06700647326584308,-0.09567888759328502,0.22660852268380383,0.024373945170455213,0.024373945170455213,0.21782851676953163,0.024373945170455213,0.1358520173635689,004150
34,Shinsegae,2016,Q1,경기소비재,0.0,-0.018536716828932542,0.7599364525330156,-0.16808417157541,-0.04256060138302975,0.22660852268380383,0.02413933504949506,0.02413933504949517,0.026817094506928374,0.02413933504949517,-0.1370624115658976,004170
34,SEBANG_Global_Battery,2016,Q1,경기소비재,0.0,-0.014954171244455639,0.7864819649913841,-0.2112662051566978,-0.0102282087165817,0.22660852268380383,0.02438379803023416,0.02438379803023405,0.1448097975078314,0.02438379803023405,0.027109635652520173,004490
34,Chokwang_Leather,2016,Q1,경기소비재,0.0,-0.0393553232953725,0.0506113161156766,-0.42540969978335497,-0.017268241429970077,0.22660852268380383,0.02437728726258037,0.024377287262580483,0.2328770925003707,0.02437728726258037,-0.1000323363779277,004700
