,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
25,Kyungbang,2018,Q2,경기소비재,0.04130716261582614,-0.00904435133433723,0.007985331454748001,0.0035522157260262643,-0.0013059678236859718,-0.11515816784752042,-0.022628180924633368,-0.022628180924633368,0.0207965814282004,-0.022628180924633368,0.03967232855875262,000050
25,Hankook_Tire_Worldwide,2018,Q2,경기소비재,0.01571765120288519,-0.0034281492033783056,0.6322646754376716,-0.0021093304064108143,-0.004042511563643325,-0.11515816784752042,-0.022616281432559893,-0.022616281432559893,0.6017573052653417,-0.022616281432559893,-0.0011039006321107159,000240
26,Kia_Corp,2018,Q2,경기소비재,-0.02646735677159647,-0.0019241297791461331,-14.26460838479038,-0.027577333130102133,-0.009330606280902431,-0.11515816784752042,-0.025262879713255026,-0.02843162594595605,0.09020601948349727,-0.01657388882624411,0.04394539044051016,000270
25,SK_Networks,2018,Q2,경기소비재,-0.0992945795238567,0.0011050848838235483,0.5129992255780507,-0.04299428872022237,0.0050462793011814,-0.11515816784752042,-0.023970561549694347,0.0,0.058029412705832395,0.0,-0.1710666729241935,001740
25,Nexen_Tire,2018,Q2,경기소비재,0.09769802586836243,-0.030537086174634576,-0.5070188963574651,0.00647558513333335,-0.005757729985835347,-0.11515816784752042,-0.022628557471293886,-0.022628557471293886,-0.005352832497075077,-0.022628557471293886,-0.12300048250115522,002350
25,Ilshin_Spinning,2018,Q2,경기소비재,0.02037723594455588,-0.011839072753169422,-0.48437942100557785,-0.05131227497950408,-0.010823080892357728,-0.11515816784752042,-0.0226309347147875,-0.0226309347147875,-0.17869356612797094,-0.0226309347147875,0.12015405613350345,003200
25,SsangYong_Motor,2018,Q2,경기소비재,0.0020423737477506185,0.009732759878135377,0.7430496454141386,-0.01694498485737972,0.007103231055591186,-0.11515816784752042,-0.022605386599624744,-0.022605386599624744,0.11191755934978687,-0.022605386599624744,-0.026356284240653588,003620
25,Hansol_Holdings,2018,Q2,경기소비재,0.06086104203905704,0.011201424178203578,0.7692303241159995,-0.0577807925870264,0.0822403581147787,-0.11515816784752042,-0.022629828379806316,-0.022629828379806316,0.29350740337072334,-0.022629828379806316,0.0040545679409920085,004150
25,Shinsegae,2018,Q2,경기소비재,0.22979087774750762,0.008798516088058705,0.29116602909308187,0.022404015949596512,-0.006300942996849024,-0.11515816784752042,-0.02252577663206723,-0.02252577663206723,0.0035668996969234756,-0.02252577663206723,0.1399388530790085,004170
25,SEBANG_Global_Battery,2018,Q2,경기소비재,-0.056770387074626776,-0.02280173303005406,-0.18763782557249686,-0.06220042127621195,-0.022378636575609567,-0.11515816784752042,-0.02262970005316567,-0.02262970005316567,0.029623851070996188,-0.02262970005316567,0.028748283515696763,004490
25,Chokwang_Leather,2018,Q2,경기소비재,-0.011427798628590051,-0.02116812220107267,0.0227501540327415,-0.07405506750362156,-0.018561927483388585,-0.11515816784752042,-0.02263099007941105,-0.02263099007941105,0.08676547434901982,-0.02263099007941105,-0.060434767734784345,004700
25,Hyundai_Motor,2018,Q2,경기소비재,-0.012372924072512607,-0.0035096651122088485,-0.6426420755002051,-0.030702954326573106,0.0027728549882768405,-0.11515816784752042,-0.02239003089103231,-0.025961464402643575,0.027142341726934416,-0.012786804479795633,-0.08110127500031805,005380
25,SL_Corp,2018,Q2,경기소비재,-0.12060373279677053,-0.015700673525881337,1.352559640993467,0.0994194497999773,-0.01572872767748401,-0.11515816784752042,-0.022629077018442745,-0.022629077018442967,0.051684489767748976,-0.022629077018442967,-0.07489302778512721,005850
25,Dong-A_Tire,2018,Q2,경기소비재,0.13274786151535178,-0.1829318046890136,-0.10254462914732398,-0.02716279891727047,-0.007324232381255014,-0.11515816784752042,-0.022634118303694883,-0.02263411830369466,0.18434046783751856,-0.022634118303694883,-0.0050978074085664404,007340
25,Seoyon,2018,Q2,경기소비재,-0.10154650647761185,0.002081456984855512,1.3081997766906004,-0.01648980059738414,0.0005122139373349155,-0.11515816784752042,-0.022630597625346027,-0.022630597625346027,0.11886199817131549,-0.02263059762534625,-0.1536950183800229,007860
25,Hotel_Shilla,2018,Q2,경기소비재,0.13770602259165632,-0.0667223300801032,-0.524923363115503,0.21914835329643156,0.00029587634316752265,-0.11515816784752042,-0.022639603319715373,-0.022639603319715373,-0.2956695098936992,-0.022639603319715373,0.2991227113407835,008770
25,Hanssem,2018,Q2,경기소비재,-0.10990561749517577,-0.04296549388593651,-0.5911012866047753,-0.07119942309756766,-0.001411047636694196,-0.11515816784752042,-0.022624268726613384,-0.022624268726613384,0.23853744437696234,-0.022624268726613384,-0.2610887955630272,009240
25,Motonic,2018,Q2,경기소비재,0.10044305166055109,-0.00856168398623569,-2.6541058292896054,-0.01452289272976448,0.015871329625657404,-0.11515816784752042,-0.022630833020733876,-0.022630833020733876,-0.0905306473654579,-0.022630833020733654,-0.0033659212239190647,009680
25,Hwashin,2018,Q2,경기소비재,-0.04036653481512841,0.03549535511751489,0.8600207578662877,-0.07308353969533998,-0.019075818368521125,-0.11515816784752042,-0.022632118436738402,-0.022632118436738402,-0.18509951244000122,-0.022632118436738624,-0.15841841717350255,010690
25,Hyundai_Merchant_Marine,2018,Q2,경기소비재,-0.10969691260389203,0.2746054943942434,-0.188732042615265,-0.013707268931443473,-0.16618497722116587,-0.11515816784752042,-0.021805958713571494,-0.02051309981828875,-0.534878862877773,-0.021107086129039,0.20010089998732405,011200
26,Hyundai_WIA,2018,Q2,경기소비재,-0.10314678758519266,-0.005567806596061375,1.545179452206983,-0.015372971648701661,0.008743805715330732,-0.11515816784752042,-0.02263367533277827,-0.02263367533277827,-0.04475644841604187,-0.02263367533277849,-0.21405381893995803,011210
