,name,year,quarter,sector,Relative Return,자본총계 변화율,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,국제유가 변화율,총포괄손익 변화율,전체 주주 수 변화율,유동부채 변화율,전체 주식 수 변화율,Label,Code
24,Kyungbang,2018,Q3,경기소비재,0.03967232855875262,-0.006049755725894501,0.014053596538883828,-0.6713314452576229,-0.004259322682718114,-0.009709172259507959,-0.048617483724299415,-0.048617483724299415,0.6311954030278399,-0.04861748372429919,-0.07274732285193074,000050
24,Hankook_Tire_Worldwide,2018,Q3,경기소비재,-0.0011039006321107159,-0.00438127162114843,-0.08358765545400715,-0.04617332158799359,0.0021965880749692523,-0.009709172259507959,-0.04859713964577339,-0.04859713964577339,0.0794899418467524,-0.04859713964577339,0.02983579419169799,000240
25,Kia_Corp,2018,Q3,경기소비재,0.04394539044051016,0.0027948934449856244,1.3751309368692675,-0.02378563682911139,-0.017401596091479066,-0.009709172259507959,-0.05292577508248342,-0.0598512549659691,0.11910510452655654,-0.036248925018357525,0.1331164067217377,000270
24,SK_Networks,2018,Q3,경기소비재,-0.1710666729241935,0.005765755480684254,-1.07519309404816,0.01616636495456303,0.006087315489924139,-0.009709172259507959,-0.050143431235064595,0.0,0.027299597268429343,0.0,0.21757525779323056,001740
24,Nexen_Tire,2018,Q3,경기소비재,-0.12300048250115522,-0.024260341468678837,0.12780931294998954,0.1335336192040789,-0.03582711418051354,-0.009709172259507959,-0.04861724164626691,-0.04861724164626691,-0.33332789104966465,-0.04861724164626691,-0.061789821571848806,002350
24,Ilshin_Spinning,2018,Q3,경기소비재,0.12015405613350345,-0.004400718138894533,0.5869758443697497,0.016913915970117266,-0.011865620612211192,-0.009709172259507959,-0.04862065771651336,-0.04862065771651336,0.131836317909223,-0.04862065771651336,-0.05268189892680826,003200
24,SsangYong_Motor,2018,Q3,경기소비재,-0.026356284240653588,-0.12855369976529651,-1.806924134684071,-0.01719554479379415,-0.018340848959451872,-0.009709172259507959,-0.04862401552327911,-0.04862401552327911,-0.12263213939622997,-0.04862401552327911,-0.016465892967825288,003620
24,Hansol_Holdings,2018,Q3,경기소비재,0.0040545679409920085,-0.015818060572042825,-1.5623221372510994,0.8935854734975612,0.00013409573116707207,-0.009709172259507959,-0.048620055839818654,-0.04862005583981843,-3.143133597161799,-0.04862005583981843,0.11364856238890106,004150
24,Shinsegae,2018,Q3,경기소비재,0.1399388530790085,-0.008072755345701399,-0.1190107357521506,-0.3665597577705553,-0.017949946554275842,-0.009709172259507959,-0.048568286509838465,-0.048568286509838465,0.09765002232484732,-0.04856828650983824,-0.09726273414113185,004170
24,SEBANG_Global_Battery,2018,Q3,경기소비재,0.028748283515696763,-0.024354322721758193,-0.18418380265104428,-0.23018719515954622,0.03279845670015846,-0.009709172259507959,-0.04861926446708642,-0.0486192644670862,-0.02969771021330536,-0.0486192644670862,0.19121290818247333,004490
24,Chokwang_Leather,2018,Q3,경기소비재,-0.060434767734784345,-0.038739630441827044,0.05906992297913549,-0.45064653639914476,-0.03664212143503942,-0.009709172259507959,-0.048622398491665164,-0.04862239849166494,-0.0654428554358808,-0.04862239849166494,0.06467456949431218,004700
24,Hyundai_Motor,2018,Q3,경기소비재,-0.08110127500031805,0.007726717500586178,2.517040545823054,-0.066258923688717,-0.0075459997171478665,-0.009709172259507959,-0.032404569881075096,-0.05842331382286625,0.08341355385611315,-0.017147572117630183,0.03135303557100833,005380
24,SL_Corp,2018,Q3,경기소비재,-0.07489302778512721,-0.004773413769720625,0.832367385260584,-0.10484435359701605,-0.025468479931933574,-0.009709172259507959,-0.04861709227411315,-0.04861709227411337,0.00701847471618966,-0.04861709227411337,0.1648658257013492,005850
24,Dong-A_Tire,2018,Q3,경기소비재,-0.0050978074085664404,-0.014228980287114057,-0.15257337214833822,0.021599891136848903,0.004143517643189432,-0.009709172259507959,-0.04862101936157792,-0.048621019361578144,-0.007088847080890304,-0.04862101936157792,0.0497286945557952,007340
24,Seoyon,2018,Q3,경기소비재,-0.1536950183800229,5.570416869915551e-05,1.0348714486180843,-0.032716653020984365,-0.000871128407512689,-0.009709172259507959,-0.04862168284351065,-0.04862168284351065,0.002449346423525678,-0.04862168284351043,-0.06164696442899167,007860
24,Hotel_Shilla,2018,Q3,경기소비재,0.2991227113407835,-0.046904008678607445,0.1063985021294459,-0.006487484200813354,-0.008204839703888522,-0.009709172259507959,-0.04860669363247849,-0.04860669363247849,0.010698404281568319,-0.04860669363247849,-0.12964696442899165,008770
