접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330001872,Y,00687711,한국철강,보통주,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2015-12-31,2015,Q4
20160330001872,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330001872,Y,00687711,한국철강,합계,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2015-12-31,2015,Q4
20160330001872,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003710,Y,00687711,한국철강,보통주,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2016-12-31,2016,Q4
20170331003710,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331003710,Y,00687711,한국철강,합계,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2016-12-31,2016,Q4
20170331003710,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003924,Y,00687711,한국철강,보통주,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2017-12-31,2017,Q4
20180402003924,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402003924,Y,00687711,한국철강,합계,"30,000,000","9,210,000",-,-,-,-,-,"9,210,000","3,174","9,206,826",2017-12-31,2017,Q4
20180402003924,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002449,Y,00687711,한국철강,보통주,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","15,870","46,034,130",2018-12-31,2018,Q4
20190401002449,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401002449,Y,00687711,한국철강,합계,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","15,870","46,034,130",2018-12-31,2018,Q4
20190401002449,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003164,Y,00687711,한국철강,보통주,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","15,870","46,034,130",2019-12-31,2019,Q4
20200330003164,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003164,Y,00687711,한국철강,합계,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","15,870","46,034,130",2019-12-31,2019,Q4
20200330003164,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001094,Y,00687711,한국철강,보통주,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","903,861","45,146,139",2020-12-31,2020,Q4
20210318001094,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210318001094,Y,00687711,한국철강,합계,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","903,861","45,146,139",2020-12-31,2020,Q4
20210318001094,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220412002260,Y,00687711,한국철강,보통주,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","7,225,478","38,824,522",2021-12-31,2021,Q4
20220412002260,Y,00687711,한국철강,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220412002260,Y,00687711,한국철강,합계,"150,000,000","46,050,000",-,-,-,-,-,"46,050,000","7,225,478","38,824,522",2021-12-31,2021,Q4
20220412002260,Y,00687711,한국철강,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230324001254,Y,00687711,한국철강,보통주,"150,000,000","46,050,000","3,600,000",-,"3,600,000",-,-,"42,450,000","3,625,478","38,824,522",2022-12-31,2022,Q4
