접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330003318,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","257,349","8,371,660",2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","257,349","8,371,660",2015-12-31,2015,Q4
20160330003318,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001417,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","283,313","8,345,696",2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","283,313","8,345,696",2016-12-31,2016,Q4
20170330001417,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402003412,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2017-12-31,2017,Q4
20180402003412,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003336,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2018-12-31,2018,Q4
20190401003336,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003345,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2019-12-31,2019,Q4
20200330003345,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000643,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2020-12-31,2020,Q4
20210318000643,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001271,Y,00125530,SPC삼립,보통주,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,합계,"20,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2021-12-31,2021,Q4
20220317001271,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001219,Y,00125530,SPC삼립,보통주,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,합계,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2022-12-31,2022,Q4
20230316001219,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001513,Y,00125530,SPC삼립,보통주,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,합계,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2023-12-31,2023,Q4
20240321001513,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001175,Y,00125530,SPC삼립,보통주,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,합계,"100,000,000","9,777,399","1,148,390","1,148,390",-,-,-,"8,629,009","523,786","8,105,223",2024-12-31,2024,Q4
20250318001175,Y,00125530,SPC삼립,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
