접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330001404,Y,00153126,크라운해태홀딩스,보통주,"20,000,000","1,473,524",-,-,-,-,-,"1,473,524","45,822","1,427,702",2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,우선주,-,"91,015",-,-,-,-,-,"91,015","4,500","86,515",2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,합계,"20,000,000","1,564,539",-,-,-,-,-,"1,564,539","50,322","1,514,217",2015-12-31,2015,Q4
20160330001404,Y,00153126,크라운해태홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20240516002281,Y,00153126,크라운해태홀딩스,보통주,"20,000,000","14,735,240",-,-,-,-,-,"14,735,240","408,725","14,326,515",2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,종류주,-,"910,150",-,-,-,-,-,"910,150","45,000","865,150",2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,합계,"20,000,000","15,645,390",-,-,-,-,-,"15,645,390","453,725","15,191,665",2016-12-31,2016,Q4
20240516002281,Y,00153126,크라운해태홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20240516002289,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","274,612","14,572,735",2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","304,711","15,143,362",2017-12-31,2017,Q4
20240516002289,Y,00153126,크라운해태홀딩스,비고,-,-,-,인적분할,-,-,-,-,-,-,2017-12-31,2017,Q4
20240516002296,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","274,612","14,572,735",2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","304,711","15,143,362",2018-12-31,2018,Q4
20240516002296,Y,00153126,크라운해태홀딩스,비고,-,-,-,인적분할,-,-,-,-,-,-,2018-12-31,2018,Q4
20240516002302,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","274,612","14,572,735",2019-12-31,2019,Q4
20240516002302,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2019-12-31,2019,Q4
20240516002302,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","304,711","15,143,362",2019-12-31,2019,Q4
20240516002302,Y,00153126,크라운해태홀딩스,비고,-,-,-,인적분할,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001356,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","464,612","14,382,735",2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","494,711","14,953,362",2020-12-31,2020,Q4
20210318001356,Y,00153126,크라운해태홀딩스,비고,-,-,-,인적분할,-,-,-,-,-,-,2020-12-31,2020,Q4
20220518000298,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","464,612","14,382,735",2021-12-31,2021,Q4
20220518000298,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2021-12-31,2021,Q4
20220518000298,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","494,711","14,953,362",2021-12-31,2021,Q4
20220518000298,Y,00153126,크라운해태홀딩스,비고,-,-,-,인적분할,-,-,-,-,-,-,2021-12-31,2021,Q4
20230331000004,Y,00153126,크라운해태홀딩스,보통주,"30,000,000","19,856,887","5,009,540","5,009,540",-,-,-,"14,847,347","464,612","14,382,735",2022-12-31,2022,Q4
20230331000004,Y,00153126,크라운해태홀딩스,종류주,-,"910,150","309,424","309,424",-,-,-,"600,726","30,099","570,627",2022-12-31,2022,Q4
20230331000004,Y,00153126,크라운해태홀딩스,합계,"30,000,000","20,767,037","5,318,964","5,318,964",-,-,-,"15,448,073","494,711","14,953,362",2022-12-31,2022,Q4
