접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160323000159,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2015-12-31,2015,Q4
20160323000159,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160323000159,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2015-12-31,2015,Q4
20160323000159,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2015-12-31,2015,Q4
20170331002748,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2016-12-31,2016,Q4
20170331002748,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331002748,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2016-12-31,2016,Q4
20170331002748,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2016-12-31,2016,Q4
20180326000391,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2017-12-31,2017,Q4
20180326000391,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180326000391,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2017-12-31,2017,Q4
20180326000391,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2017-12-31,2017,Q4
20190329002337,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2018-12-31,2018,Q4
20190329002337,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190329002337,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2018-12-31,2018,Q4
20190329002337,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2018-12-31,2018,Q4
20200331002450,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2019-12-31,2019,Q4
20200331002450,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200331002450,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2019-12-31,2019,Q4
20200331002450,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2019-12-31,2019,Q4
20210316001222,Y,00140955,한솔케미칼,보통주,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2020-12-31,2020,Q4
20210316001222,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210316001222,Y,00140955,한솔케미칼,합계,"30,000,000","13,995,195","2,700,000",-,-,-,"2,700,000","11,295,195","206,880","11,088,315",2020-12-31,2020,Q4
20210316001222,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2020-12-31,2020,Q4
20220315000012,Y,00140955,한솔케미칼,보통주,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","206,880","11,128,315",2021-12-31,2021,Q4
20220315000012,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220315000012,Y,00140955,한솔케미칼,합계,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","206,880","11,128,315",2021-12-31,2021,Q4
20220315000012,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2021-12-31,2021,Q4
20230313000732,Y,00140955,한솔케미칼,보통주,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","456,880","10,878,315",2022-12-31,2022,Q4
20230313000732,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230313000732,Y,00140955,한솔케미칼,합계,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","456,880","10,878,315",2022-12-31,2022,Q4
20230313000732,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2022-12-31,2022,Q4
20240312000921,Y,00140955,한솔케미칼,보통주,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","456,880","10,878,315",2023-12-31,2023,Q4
20240312000921,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240312000921,Y,00140955,한솔케미칼,합계,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","456,880","10,878,315",2023-12-31,2023,Q4
20240312000921,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2023-12-31,2023,Q4
20250310000865,Y,00140955,한솔케미칼,보통주,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","270,000","11,065,195",2024-12-31,2024,Q4
20250310000865,Y,00140955,한솔케미칼,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250310000865,Y,00140955,한솔케미칼,합계,"30,000,000","14,035,195","2,700,000",-,-,-,"2,700,000","11,335,195","270,000","11,065,195",2024-12-31,2024,Q4
20250310000865,Y,00140955,한솔케미칼,비고,-,-,-,-,-,-,액면병합,-,-,-,2024-12-31,2024,Q4
