접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330000555,Y,00146083,일동홀딩스,소액주주,"8,119",-,99.75%,"9,923,743",-,39.58%,2015-12-31,2015,Q4
20170331003243,Y,00146083,일동홀딩스,소액주주,"6,990",-,99.73%,"2,801,680",-,38.79%,2016-12-31,2016,Q4
20180402001967,Y,00146083,일동홀딩스,소액주주,"6,290",-,99.55%,"3,027,601",-,28.85%,2017-12-31,2017,Q4
20190401003491,Y,00146083,일동홀딩스,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004764,Y,00146083,일동홀딩스,소액주주,"5,349",-,99.53%,"2,869,153",-,26.07%,2019-12-31,2019,Q4
20210319000013,Y,00146083,일동홀딩스,소액주주,"5,881","5,909",99.55%,"2,793,856","11,540,400",24.23%,2020-12-31,2020,Q4
20220317001050,Y,00146083,일동홀딩스,소액주주,"9,453","9,478",99.74%,"3,793,244","11,540,400",32.87%,2021-12-31,2021,Q4
20230316001183,Y,00146083,일동홀딩스,소액주주,"21,977","21,997",99.91%,"5,567,779","11,540,400",48.25%,2022-12-31,2022,Q4
20240314001097,Y,00146083,일동홀딩스,소액주주,"18,593","18,683",99.52%,"5,591,113","11,540,400",48.45%,2023-12-31,2023,Q4
20250318001009,Y,00146083,일동홀딩스,소액주주,"16,071","16,087",99.92%,"5,590,604","11,540,400",48.46%,2024-12-31,2024,Q4
