접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002087,Y,00121941,대상,소액주주,"23,422",-,99.96%,"16,027,399",-,44.49%,2015-12-31,2015,Q4
20170331003401,Y,00121941,대상,소액주주,"23,581",-,99.96%,"16,942,019",-,47.03%,2016-12-31,2016,Q4
20180402002096,Y,00121941,대상,소액주주,"22,129",-,99.97%,"14,281,108",-,41.22%,2017-12-31,2017,Q4
20190401002441,Y,00121941,대상,소액주주,"17,929",-,99.96%,"14,352,997",-,41.43%,2018-12-31,2018,Q4
20200330003287,Y,00121941,대상,소액주주,"17,972",-,99.97%,"14,584,091",-,42.09%,2019-12-31,2019,Q4
20210318001155,Y,00121941,대상,소액주주,"38,562","38,567",99.99%,"14,658,051","34,648,025",42.31%,2020-12-31,2020,Q4
20220816001426,Y,00121941,대상,소액주주,"64,515","64,520",99.99%,"15,322,198","34,648,025",44.22%,2021-12-31,2021,Q4
20230316001258,Y,00121941,대상,소액주주,"56,228","56,233",99.99%,"15,001,199","34,648,025",43.30%,2022-12-31,2022,Q4
20240327000761,Y,00121941,대상,소액주주,"50,946","50,951",99.99%,"14,907,968","34,648,025",43.03%,2023-12-31,2023,Q4
20250321000555,Y,00121941,대상,소액주주,"38,691","38,696",99.99%,"12,774,997","34,648,025",36.87%,2024-12-31,2024,Q4
