접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002628,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004616,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330002197,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2017-12-31,2017,Q4
20190409002102,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003088,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210319001134,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816000770,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2021-12-31,2021,Q4
20230515000867,Y,00161125,한온시스템,소액주주,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000500,Y,00161125,한온시스템,소액주주,"115,830","115,834",100.00%,"133,550,511","533,800,000",25.02%,2023-12-31,2023,Q4
20250321001829,Y,00161125,한온시스템,소액주주,"127,942","127,946",100.0%,"130,239,351","678,762,552",19.19%,2024-12-31,2024,Q4
