접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002935,Y,00141529,오뚜기,소액주주,"3,490",-,99.43%,"815,481",-,23.71%,2015-12-31,2015,Q4
20170331002254,Y,00141529,오뚜기,소액주주,"9,431",-,99.82%,"885,851",-,25.75%,2016-12-31,2016,Q4
20180330002002,Y,00141529,오뚜기,소액주주,"10,502",-,99.85%,"930,665",-,27.05%,2017-12-31,2017,Q4
20190329002126,Y,00141529,오뚜기,소액주주,"9,246",-,99.85%,"981,624",-,27.23%,2018-12-31,2018,Q4
20200330002136,Y,00141529,오뚜기,소액주주,"12,362",-,99.85%,"1,054,322",-,29.24%,2019-12-31,2019,Q4
20210318000605,Y,00141529,오뚜기,소액주주,"20,037","20,065",99.86%,"983,241","3,671,981",26.78%,2020-12-31,2020,Q4
20220317000455,Y,00141529,오뚜기,소액주주,"33,586","33,614",99.92%,"976,256","3,671,981",26.59%,2021-12-31,2021,Q4
20230321000549,Y,00141529,오뚜기,소액주주,"28,984","28,996",99.96%,"1,143,085","4,007,830",28.52%,2022-12-31,2022,Q4
20240318000813,Y,00141529,오뚜기,소액주주,"32,688","32,699",99.97%,"1,285,485","4,007,830",32.07%,2023-12-31,2023,Q4
20250318000979,Y,00141529,오뚜기,소액주주,"27,594","27,606",99.96%,"1,230,387","4,007,830",30.70%,2024-12-31,2024,Q4
