접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003998,Y,00164788,현대모비스,소액주주,"47,194",-,99.88%,"53,336,690",-,54.78%,2015-12-31,2015,Q4
20170331005442,Y,00164788,현대모비스,소액주주,"44,121",-,99.88%,"56,159,769",-,57.68%,2016-12-31,2016,Q4
20180328000382,Y,00164788,현대모비스,소액주주,"40,525",-,99.87%,"54,502,478",-,55.98%,2017-12-31,2017,Q4
20190401004112,Y,00164788,현대모비스,소액주주,"46,507",-,99.96%,"48,686,671",-,50.01%,2018-12-31,2018,Q4
20200330001532,Y,00164788,현대모비스,소액주주,"34,375",-,99.98%,"52,038,697",-,54.61%,2019-12-31,2019,Q4
20210326001090,Y,00164788,현대모비스,소액주주,"113,939","113,951",99.99%,"42,368,747","95,054,694",44.57%,2020-12-31,2020,Q4
20221005000463,Y,00164788,현대모비스,소액주주,"411,565","411,578",99.99%,"53,668,445","94,573,094",56.76%,2021-12-31,2021,Q4
20230321001162,Y,00164788,현대모비스,소액주주,"369,653","369,669",99.996%,"52,408,460","94,285,094",55.59%,2022-12-31,2022,Q4
20240319000626,Y,00164788,현대모비스,소액주주,"301,728","301,742",99.995%,"50,170,134","93,655,094",53.57%,2023-12-31,2023,Q4
20250311001180,Y,00164788,현대모비스,소액주주,"240,485","240,503",99.99%,"49,831,622","92,995,094",53.59%,2024-12-31,2024,Q4
