접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20200724000007,Y,00151128,모토닉,소액주주,"2,475",-,99.48%,"4,554,778",-,13.80%,2015-12-31,2015,Q4
20200724000008,Y,00151128,모토닉,소액주주,"2,424",-,99.38%,"4,299,026",-,13.02%,2016-12-31,2016,Q4
20200724000009,Y,00151128,모토닉,소액주주,"3,334",-,99.61%,"4,384,873",-,13.29%,2017-12-31,2017,Q4
20190401001279,Y,00151128,모토닉,소액주주,"4,154",-,99.66%,"4,255,258",-,12.89%,2018-12-31,2018,Q4
20200330002313,Y,00151128,모토닉,소액주주,"5,169",-,99.75%,"4,575,746",-,13.87%,2019-12-31,2019,Q4
20210311000068,Y,00151128,모토닉,소액주주,"11,333","11,346",99.89%,"5,450,872","33,000,000",16.52%,2020-12-31,2020,Q4
20220310000288,Y,00151128,모토닉,소액주주,"12,587","12,600",99.90%,"5,803,654","33,000,000",17.59%,2021-12-31,2021,Q4
20230316000602,Y,00151128,모토닉,소액주주,"15,832","15,844",99.92%,"5,582,697","33,000,000",16.92%,2022-12-31,2022,Q4
20240314000922,Y,00151128,모토닉,소액주주,"11,171","11,183",99.89%,"5,709,407","33,000,000",17.30%,2023-12-31,2023,Q4
20250313000748,Y,00151128,모토닉,소액주주,"10,112","10,125",99.87%,"6,570,517","33,000,000",19.91%,2024-12-31,2024,Q4
