,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
10,Hyundai_E&C,건설,2022,Q1,-0.11847023279697401,-0.014545849312926684,0.2268712347037617,0.09183673469387776,-0.14767324592997877,0.12462475193811395,-0.03821992105440497,0.0,-0.03821992105440497,-0.03821992105440497,0.13917353029518434,000720
10,Daewoo_E&C,건설,2022,Q1,-0.11896512236464317,-0.05556738961727059,0.08241704703040309,0.09183673469387776,-0.14767324592997877,0.18767969918425564,-0.0385163932633763,0.15587914414326143,0.2514770185473827,0.48646625342595706,0.2905116813807096,047040
10,KEPCO_KPS,건설,2022,Q1,0.026506309170831514,0.018039280748624265,0.19994869378394875,0.09183673469387776,-0.14767324592997877,0.0005273008541807345,-0.038642935828563596,0.0,0.00275220615284133,0.20461367613062176,0.1403527226046044,051600
10,HHI_Heavy_Industries,건설,2022,Q1,-0.182634295296974,0.023033424495254473,0.3222035133670872,0.09183673469387776,-0.14767324592997877,0.28973375032020865,-0.038622797837584155,-0.8537934239208556,0.401865269637523,0.48159270859993897,0.06824498717010177,097230
