,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
21,Hyundai_E&C,건설,2019,Q2,-0.10470370741997502,-0.017750961939028143,-0.19118629057728875,-0.017241379310344973,0.10064059339177356,-0.05798400751510746,-0.05798400751510746,0.0,-0.05798400751510746,-0.05798400751510746,0.0014120303622121855,000720
21,Daewoo_E&C,건설,2019,Q2,-0.11603407453735243,-0.025028016485920457,-0.1050070323280401,-0.017241379310344973,0.10064059339177356,-0.0583088912066696,-0.0583088912066696,-0.0583088912066696,-0.0583088912066696,-0.0583088912066696,-0.024290494362390166,047040
21,KEPCO_KPS,건설,2019,Q2,0.007893155929302328,-0.03186018587075079,-0.350945216302726,-0.017241379310344973,0.10064059339177356,-0.058782660399884445,-0.058782660399884445,0.0,-0.05878266039988467,-0.058782660399884445,-0.09745086370471158,051600
21,HHI_Heavy_Industries,건설,2019,Q2,-0.3328856211904965,0.06923670430467599,-0.2017550385390421,-0.017241379310344973,0.10064059339177356,-0.05873505288293179,-0.058735052882932015,-0.05873505288293179,-0.05873505288293179,-0.058735052882932015,0.0,097230
