,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
31,Hyundai_E&C,건설,2016,Q4,0.11702963652030539,-0.03617309184826767,-0.19120576671531286,0.06896551724137923,-0.3210161662817601,-0.31359720469874186,-0.0876550669542222,0.0,-0.5035708838191941,-0.08765506695422243,0.08024371373992047,000720
31,Daewoo_E&C,건설,2016,Q4,0.07252370330022873,0.2483487058687769,0.051804576519915546,0.06896551724137923,-0.3210161662817601,-0.5579179473397653,-0.0879626870757153,-0.8334333630601851,-0.1425460964747478,-0.0879626870757153,-0.20817670802666563,047040
31,KEPCO_KPS,건설,2016,Q4,-0.1700536473849389,-0.015740647342912917,-0.3399369733458115,0.06896551724137923,-0.3210161662817601,-0.4147779757810617,-0.08865277538203231,0.0,-0.2049606714056953,-0.08865277538203231,-0.06095448580444342,051600
31,HHI_Heavy_Industries,건설,2016,Q4,0.019496925186050715,0.19887258250730777,-0.4416933524955806,0.06896551724137923,-0.3210161662817601,-0.728340539447826,-0.08858636813821885,-3.185480223182955,-0.08858636813821885,-0.08858636813821885,-0.21013729636098094,097230
