,name,sector,year,quarter,자본총계변화율,영업이익변화율,자본금변화율,전체 주주 수변화율,Relative Return,자기주식수변화율,1인평균급여변화율,유통주식수변화율,발행주식의 총수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
32,Hyundai_E&C,건설,2016,Q3,0.008510043226869435,-0.12382138981552182,0.011445963387055835,0.02452984930156643,-0.20659433400204477,0.0,0.02035610346914596,0.02110017225829197,0.02110017225829197,0.031403033407391145,0.11702963652030539,000720
32,Daewoo_E&C,건설,2016,Q3,0.018715762305502315,0.07326684940865236,0.01380694278724981,0.02877387805581355,-0.10078374889742958,0.016202963167565643,0.019595106818789065,0.016202963167566198,0.016202963167565976,0.07153349529002972,0.07252370330022873,047040
32,KEPCO_KPS,건설,2016,Q3,-0.03715987623694805,0.3899280402930225,-0.01051896071629721,-0.02834085484927873,0.010555311982440078,0.0,-0.00400591502860137,0.005280891863187143,0.005280891863187143,-0.21589116797611552,-0.1700536473849389,051600
32,HHI_Heavy_Industries,건설,2016,Q3,0.0895797503154131,1.0625067060885323,0.029521276843973987,0.02751593689009635,0.1007896322294555,-0.07375521836595178,0.04863377526461721,0.013922490299719703,0.013904186584241196,0.10680599382480838,0.019496925186050715,097230
