,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
3,Hyundai_E&C,건설,2023,Q4,-0.01616709464821016,0.014021529046290726,-0.1241465804914963,-0.0625,-0.00757180156657955,-0.35509515569715844,-0.05878076422804113,0.0,-0.15514235631851103,-1.0069685649759896,-0.13344424398638463,000720
3,Daewoo_E&C,건설,2023,Q4,0.06668451554715005,0.012754155932358957,0.09558000685442669,-0.0625,-0.00757180156657955,-0.4323036235964304,7.404289413948384,-0.22756878231594402,-0.32735032086480875,-0.9948182432361601,-0.12276325830539894,047040
3,KEPCO_KPS,건설,2023,Q4,0.021858416828835752,-0.005219074521145339,-0.30136933394457954,-0.0625,-0.00757180156657955,-0.07413393180317707,0.17221104937946885,0.0,-0.0410592741660496,-0.3032229900608636,-0.06997336372161123,051600
3,HHI_Heavy_Industries,건설,2023,Q4,-0.0688466199839855,-0.23524814663391092,-0.5601111117909434,-0.0625,-0.00757180156657955,-0.5299695886417886,-4.0684354844407515,0.4409065523850645,-0.7416242954074985,-0.9992846816384202,0.11118245989957852,097230
