,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
9,Hyundai_E&C,건설,2022,Q2,0.13917353029518434,-0.040560152576717856,-0.2401630513367652,0.033707865168539186,-0.2746673361787626,-0.05626672127279009,-0.05626672127279031,0.0,-0.05626672127279009,-0.05626672127279009,0.021942979881403923,000720
9,Daewoo_E&C,건설,2022,Q2,0.2905116813807096,-0.019456474350681097,-0.08459059924646906,0.033707865168539186,-0.2746673361787626,-0.05626878996287421,-0.05626878996287443,-0.05626878996287443,-0.05626878996287421,-0.05626878996287443,-0.01093002875995358,047040
9,KEPCO_KPS,건설,2022,Q2,0.1403527226046044,-0.03470026822461714,-0.27394360740195145,0.033707865168539186,-0.2746673361787626,-0.05654413617518994,-0.05654413617518972,0.0,-0.05654413617518972,-0.05654413617518972,0.06163477085245994,051600
9,HHI_Heavy_Industries,건설,2022,Q2,0.06824498717010177,0.03450619666874288,-0.2802282954039017,0.033707865168539186,-0.2746673361787626,-0.056531558482339594,-0.056531558482339594,-0.05653155848233937,-0.056531558482339594,-0.05653155848233937,0.050384331382168135,097230
