,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,실업률 변화율,금리 변화율,1인평균급여 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,보유 주식 수 변화율,전체 주식 수 변화율,Label,Code
30,Hyundai_E&C,건설,2017,Q1,0.08024371373992047,0.018102981426459608,0.2149619452472773,-0.0277777777777779,-0.13548951048950886,0.12546507920702432,-0.05620491483761847,0.0,0.23596111116020302,-0.05620491483761847,0.072059354550716,000720
30,Daewoo_E&C,건설,2017,Q1,-0.20817670802666563,-0.0874204819150739,0.014062957848837265,-0.0277777777777779,-0.13548951048950886,0.26188165850949296,-0.05695519260826898,0.3728008693212731,-0.006460759015982642,-0.0569551926082692,0.3342177682426183,047040
30,KEPCO_KPS,건설,2017,Q1,-0.06095448580444342,-0.0017247529917630011,0.2660075769892054,-0.0277777777777779,-0.13548951048950886,0.18628309743896532,-0.05748019781619029,0.0,0.04459225966178315,-0.05748019781619029,0.06949365615774743,051600
30,HHI_Heavy_Industries,건설,2017,Q1,-0.21013729636098094,0.1431211635237516,0.37215113085517393,-0.0277777777777779,-0.13548951048950886,0.3340109300665898,-0.057385929206230424,0.7249883294109281,-0.0573859292062302,-0.0573859292062302,0.08173123951507737,097230
