,name,year,quarter,sector,Relative Return,이익잉여금 변화율,부채총계 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,유동자산 변화율,Label,Code
32,조선내화,2016,Q4,철강_소재,-0.14737252375136384,0.0162658941913012,0.31024086475372115,-0.0040120400693193226,0.11786187693217753,0.009871878359963837,0.062408710660015076,-0.0291484299802046,000480
32,영풍,2016,Q4,철강_소재,-0.23635428470249803,0.0039462044052551715,-0.019820710297731914,0.17273065661911802,0.2728223891832693,-0.018480466848932453,0.019344881444874673,-0.04912454758259855,000670
32,동국제강,2016,Q4,철강_소재,0.2366102338807522,-0.055431784565136644,-0.01403398827736202,0.09099191754581115,-2.4169203896982956,-0.0620330860441064,0.008778943993220656,-0.1353534143764927,001230
32,세아베스틸,2016,Q4,철강_소재,0.013813479603057802,0.015248611007558699,-0.0021746987649083893,0.052401527568183504,-0.014759998866663682,-0.37423083134649826,0.043796763977874464,-0.08047981011969141,001430
32,고려제강,2016,Q4,철강_소재,-0.1449928696559611,0.005797279844001357,0.08407167725862741,0.12932866407562926,0.34930231863261985,-0.039470402184831554,0.09912303905968356,-0.08755903846896625,002240
32,세아제강,2016,Q4,철강_소재,-0.010978750295810732,-0.0072307915758352825,0.2120666206348898,0.2470862567498182,1.7514074189846052,0.7462406878190724,0.13263718886235298,0.004857649723900681,003030
32,현대제철,2016,Q4,철강_소재,0.04664328826368218,0.014277709254098214,0.017401185731976687,0.1550476651594448,-0.6026907087677421,-0.0034712765651599975,0.0261409133210051,-0.10366545839367891,004020
32,삼광글라스,2016,Q4,철강_소재,-0.149271919845978,-0.02386779693286578,-0.0020415121413631665,-0.01134839367603857,1.1755051177276323,-0.5386058793702333,-0.04976014645511151,-0.0609245815231092,005090
32,POSCO,2016,Q4,철강_소재,0.025641436592305125,0.009765042998288509,0.0416174899680688,0.054884459210046366,-0.3895338402295845,0.0012376526718533842,0.04330269360357675,-0.12269171515578473,005490
32,무림P&P,2016,Q4,철강_소재,-0.10232083653125833,-0.03454349538767354,0.01111891923832431,0.05238954505931259,-2.2758732678823126,-0.03986257773514934,0.013425850212250623,-0.08745173200031178,009580
32,고려아연,2016,Q4,철강_소재,-0.21336761181161024,0.030541135191520352,-0.01484316511994499,0.09743861178173674,0.45602251731381704,-0.06661657275120014,-0.13914189408826694,-0.08259713105397186,010130
32,풍산,2016,Q4,철강_소재,-0.14695127517665957,-0.05180458230385965,-0.026572352431740387,0.25191609977938256,1.1246017923939586,-0.11697549293909915,0.008345398169703477,-0.03965446938268989,103140
32,한국철강,2016,Q4,철강_소재,-0.1800884569441198,0.05124966156687605,-0.004827982460703262,0.11336845647129556,0.24474328732577977,-0.01796600191915554,0.01854455340926764,0.005729494479534837,104700
