,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,금리 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
22,경방,2019,Q2,경기소비재,-0.040084517690679194,-0.3174354194347544,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.08417773824815472,000050
22,하이트진로,2019,Q2,생활소비재,0.0872777002159705,0.7528773870799883,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,0.2802798329144396,000080
22,유한양행,2019,Q2,헬스케어,0.014660066264538203,-0.8471963079338343,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.1288497439286522,000100
22,CJ대한통운,2019,Q2,산업재,-0.00792598073606629,-1.3035539452491922,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,0.013238908120392273,000120
22,두산,2019,Q2,산업재,-0.006592791977423865,0.6160751755546987,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.1135768162663077,000150
22,대림산업,2019,Q2,건설,0.03625771104643578,-0.7251190378281205,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.12059862893574436,000210
22,일동제약,2019,Q2,헬스케어,-0.12989226784397004,-0.9695780460465462,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.08599350809354075,000230
22,한국타이어월드와이드,2019,Q2,경기소비재,-0.06653944086627385,-0.5943431140530231,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.14771301028660141,000240
22,기아차,2019,Q2,경기소비재,0.10098884400028099,-0.4970331356075546,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.11778577207084691,000270
22,조선내화,2019,Q2,철강_소재,-0.032241960721161575,-0.7088985021353238,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.03144183754940612,000480
22,동아쏘시오홀딩스,2019,Q2,헬스케어,-0.1300372837390861,-1.2742923402249196,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.04576887464125747,000640
22,SK하이닉스,2019,Q2,정보기술,0.05406992473683393,-0.6240246167331132,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.01912626738862036,000660
22,영풍,2019,Q2,철강_소재,-0.08416705786724016,-0.4491775740723951,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.07773391307052892,000670
22,현대건설,2019,Q2,건설,-0.0772442790625539,-0.23989116035945723,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,-0.035704372441128854,000720
22,한화,2019,Q2,에너지_화학,-0.15130566166444795,-0.2529030752173659,0.09107698802174014,-0.10064059339177356,0.017241379310344973,0.17798441463015324,0.02836554236532375,000880
