code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2022,Q1,2022-05-13,"66,734,228,373","1,135,890,482,813","1,202,624,711,186","155,444,273,305","280,957,266,823","436,401,540,128","783,404,134,000","766,223,171,058",71295343477.0,9670380604.0,5689538582.0,4385607792.0,4385607792.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2022,Q1,2022-05-16,"624,523,891,433","2,410,415,510,830","3,034,939,402,263","292,276,099,356","59,838,292,977","352,114,392,333","935,226,052,934","2,682,825,009,930",255300767242.0,55684483700.0,58862309488.0,51562257580.0,51562257580.0,"47,467,620,000",,,,,,,,,,,,
270,기아차,경기소비재,2022,Q1,2022-05-16,"17,081,037,000,000","27,824,260,000,000","44,905,297,000,000","12,892,158,000,000","7,131,220,000,000","20,023,378,000,000","21,226,219,000,000","24,881,919,000,000",10099699000000.0,489064000000.0,560403000000.0,449720000000.0,449720000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2022,Q1,2022-05-16,"1,996,125,000,000","3,490,576,000,000","5,486,701,000,000","2,208,516,000,000","1,244,210,000,000","3,452,726,000,000","711,790,000,000","2,033,975,000,000",1803102000000.0,4678000000.0,19805000000.0,14255000000.0,14255000000.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2022,Q1,2022-05-16,"1,033,157,987,802","1,852,227,729,265","2,885,385,717,067","672,294,942,824","690,833,003,662","1,363,127,946,486","1,410,834,705,271","1,522,257,770,581",435608992863.0,-46819039116.0,-29223240918.0,-33526337940.0,-33526337940.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2022,Q1,2022-05-16,"281,870,701,841","365,644,397,048","647,515,098,889","124,143,523,741","16,439,573,716","140,583,097,457","490,322,725,876","506,932,001,432",117760751957.0,9095421008.0,11679236431.0,9029247789.0,9029247789.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2022,Q1,2022-05-16,"483,354,466,473","1,398,257,054,168","1,881,611,520,641","1,369,996,669,589","622,279,911,725","1,992,276,581,314","-1,160,591,508,908",,701750556603.0,-33624774847.0,-34124557443.0,-34124557443.0,-34124557443.0,"749,200,010,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2022,Q1,2022-05-13,"71,282,734,306","385,813,885,851","457,096,620,157","14,273,219,119","7,563,617,339","21,836,836,458","330,792,674,148","435,259,783,699",,6846616952.0,7095820194.0,5381997004.0,5381997004.0,"42,008,577,000",,,,,,,,,,,,
4170,신세계,경기소비재,2022,Q1,2022-05-16,"848,592,389,397","7,287,942,521,412","8,136,534,910,809","2,243,098,361,565","2,066,827,236,436","4,309,925,598,001","3,256,540,206,485","3,826,609,312,808",442991146577.0,87259708905.0,123404920429.0,101808834533.0,101808834533.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2022,Q1,2022-05-16,"951,671,281,933","541,924,285,390","1,493,595,567,323","297,959,646,275","7,552,036,764","305,511,683,039","1,146,743,196,772","1,188,083,884,284",324897002797.0,19085394680.0,23866808195.0,17992760214.0,17992760214.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2022,Q1,2022-05-16,"82,211,752,358","381,498,608,056","463,710,360,414","9,925,145,073","57,461,839,278","67,386,984,351","243,133,753,704","396,323,376,063",23553402253.0,-215004319.0,413192250.0,420228841.0,420228841.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2022,Q1,2022-05-16,"22,218,352,000,000","56,568,104,000,000","78,786,456,000,000","19,336,425,000,000","7,097,501,000,000","26,433,926,000,000","49,008,948,000,000","52,352,530,000,000",13092688000000.0,-356326000000.0,928076000000.0,955077000000.0,955077000000.0,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2022,Q1,2022-05-16,"1,071,299,849,890","717,520,466,427","1,788,820,316,317","380,840,511,018","47,461,693,633","428,302,204,651","851,264,254,677","1,360,518,111,666",521265374606.0,39724005178.0,50682042252.0,39155648808.0,39155648808.0,"24,101,638,500",,,,,,,,,,,,
7340,동아타이어,경기소비재,2022,Q1,2022-05-16,"315,651,951,320","1,265,354,150,398","1,581,006,101,718","414,803,706,722","502,334,198,491","917,137,905,213","912,128,466,908","663,868,196,505",182836875390.0,17543336769.0,13051888966.0,10507252255.0,10507252255.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2022,Q1,2022-05-16,"22,581,633,217","291,558,951,998","314,140,585,215","3,213,214,940","2,287,514,158","5,500,729,098","76,442,813,409","308,639,856,117",9132238864.0,5665247067.0,5965485110.0,5965485110.0,5965485110.0,"11,739,922,000",,,,,,,,,,,,
8770,호텔신라,경기소비재,2022,Q1,2022-05-16,"1,002,624,388,892","1,283,905,622,255","2,286,530,011,147","991,214,512,182","717,589,039,165","1,708,803,551,347","285,644,939,193","577,726,459,800",990079691021.0,8670029163.0,-1483314054.0,,,"200,000,000,000",,,,,,,,,,,,
9240,한샘,경기소비재,2022,Q1,2022-05-16,"323,447,625,632","724,599,770,494","1,048,047,396,126","284,333,484,727","181,226,742,936","465,560,227,663","737,666,222,755","582,487,168,463",410990300933.0,9481343515.0,23127155032.0,18136864107.0,18136864107.0,"23,533,928,000",,,,,,,,,,,,
9680,모토닉,경기소비재,2022,Q1,2022-05-16,"376,163,780,460","75,647,611,269","451,811,391,729","32,025,413,838","3,964,598,941","35,990,012,779","368,809,640,552","415,821,378,950",47986919800.0,2691629253.0,4091269781.0,3263927676.0,3263927676.0,"16,500,000,000",,,,,,,,,,,,
10690,화신,경기소비재,2022,Q1,2022-05-16,"335,978,423,558","379,152,300,717","715,130,724,275","263,274,311,537","117,400,716,014","380,675,027,551","323,908,469,087","334,455,696,724",187755764798.0,-1425391758.0,7999393415.0,4920427992.0,4920427992.0,"17,460,205,000",,,,,,,,,,,,
11210,현대위아,경기소비재,2022,Q1,2022-05-13,"3,123,488,000,000","2,833,275,000,000","5,956,763,000,000","1,612,887,000,000","1,183,640,000,000","2,796,527,000,000","2,572,894,000,000","3,160,236,000,000",1573980000000.0,47023000000.0,63649000000.0,46896000000.0,46896000000.0,"135,975,000,000",,,,,,,,,,,,
12330,현대모비스,경기소비재,2022,Q1,2022-05-16,"15,889,482,000,000","17,101,343,000,000","32,990,825,000,000","6,691,845,000,000","1,593,493,000,000","8,285,338,000,000","23,845,683,000,000","24,705,487,000,000",7394199000000.0,280237000000.0,541050000000.0,413669000000.0,413669000000.0,"491,096,000,000",,,,,,,,,,,,
12750,에스원,경기소비재,2022,Q1,2022-05-16,"818,053,699,430","1,098,468,125,142","1,916,521,824,572","449,284,111,237","106,238,190,527","555,522,301,764","1,297,118,304,924","1,360,999,522,808",581800410747.0,55533258947.0,53422634300.0,39901847989.0,39901847989.0,"18,999,589,000",,,,,,,,,,,,
18880,한온시스템,경기소비재,2022,Q1,2022-05-16,"1,264,177,780,527","3,378,340,146,796","4,642,517,927,323","1,071,491,644,954","2,503,258,781,477","3,574,750,426,431","793,699,189,806","1,067,767,500,892",761004639655.0,-11685866711.0,-27872722391.0,-21217466868.0,-21217466868.0,"53,380,000,000",,,,,,,,,,,,
19680,대교,경기소비재,2022,Q1,2022-05-16,"123,823,514,717","608,710,760,027","732,534,274,744","148,476,000,837","66,808,947,109","215,284,947,946","477,588,637,676","517,249,326,798",150941766042.0,-10512386436.0,-11543013725.0,-9220677326.0,-9220677326.0,"52,064,920,000",,,,,,,,,,,,
20000,한섬,경기소비재,2022,Q1,2022-05-16,"971,472,691,169","688,320,506,095","1,659,793,197,264","316,766,460,756","68,160,118,941","384,926,579,697","1,154,796,392,034",,390433576430.0,60189444012.0,59114158039.0,43619691594.0,43619691594.0,"12,315,000,000",,,,,,,,,,,,
21240,코웨이,경기소비재,2022,Q1,2022-05-16,"1,216,889,106,755","2,226,328,052,965","3,443,217,159,720","905,620,245,301","847,888,069,821","1,753,508,315,122","1,545,436,908,442","1,689,708,844,598",710084377516.0,143127398183.0,168140875705.0,123684428169.0,123684428169.0,"40,662,398,000",,,,,,,,,,,,
23530,롯데쇼핑,경기소비재,2022,Q1,2022-05-16,"3,292,908,545,933","22,422,088,743,215","25,714,997,289,148","6,079,456,159,879","9,788,277,752,343","15,867,733,912,222","9,046,083,428,880","9,847,263,376,926",2140851995971.0,57216599811.0,260178205147.0,233931055117.0,233931055117.0,"141,443,775,000",,,,,,,,,,,,
28260,삼성물산,경기소비재,2022,Q1,2022-05-16,"9,146,875,843,074","32,948,904,241,743","42,095,780,084,817","8,805,868,252,677","7,062,270,774,373","15,868,139,027,050","7,933,649,199,711","26,227,641,057,767",6798028079029.0,220029974206.0,854691914006.0,734173108698.0,734173108698.0,"18,851,450,600",,,,,,,,,,,,
33530,세종공업,경기소비재,2022,Q1,2022-05-16,"294,013,840,294","356,845,040,733","650,858,881,027","256,130,426,885","37,599,902,355","293,730,329,240","302,790,098,522","357,128,551,787",95132721750.0,-2439650877.0,-158844082.0,339076386.0,339076386.0,"13,910,480,500",,,,,,,,,,,,
35250,강원랜드,경기소비재,2022,Q1,2022-05-16,"1,614,291,620,445","2,178,089,328,199","3,792,380,948,644","486,617,720,356","62,689,969,096","549,307,689,452","3,180,821,402,687","3,243,073,259,192",226675459838.0,10864805579.0,-7090431138.0,-5697588723.0,-5697588723.0,"234,754,605,174",,,,,,,,,,,,
60980,한라홀딩스,경기소비재,2022,Q1,2022-05-16,"354,394,907,918","1,598,247,496,631","1,952,642,404,549","339,455,056,465","587,075,420,957","926,530,477,422","729,848,532,496","1,026,111,927,127",205951169520.0,33867845248.0,23923089307.0,23144690955.0,23144690955.0,"55,086,180,000",,,,,,,,,,,,
64960,S&T모티브,경기소비재,2022,Q1,2022-05-11,"640,508,278,730","503,421,395,456","1,143,929,674,186","240,263,532,717","53,788,883,971","294,052,416,688","737,681,063,369","849,877,257,498",202695007157.0,22584752501.0,32289510146.0,24168915259.0,24168915259.0,"73,115,680,000",,,,,,,,,,,,
69960,현대백화점,경기소비재,2022,Q1,2022-05-16,"1,411,801,784,000","5,476,942,559,000","6,888,744,343,000","1,598,352,675,000","1,231,821,224,000","2,830,173,899,000","3,387,604,923,000","4,058,570,444,000",391968797000.0,67457839000.0,84951542000.0,63939230000.0,63939230000.0,"117,012,205,000",,,,,,,,,,,,
73240,금호타이어,경기소비재,2022,Q1,2022-05-16,"1,061,032,132,599","1,556,099,269,552","2,617,131,402,151","1,034,373,030,328","902,970,985,278","1,937,344,015,606","-960,429,599,067","679,787,386,545",610358439317.0,-919271392.0,2915800229.0,1735299449.0,1735299449.0,"1,436,301,435,000",,,,,,,,,,,,
79430,현대리바트,경기소비재,2022,Q1,2022-05-16,"378,492,769,977","430,036,599,597","808,529,369,574","268,209,522,222","54,351,645,728","322,561,167,950","366,170,570,037","485,968,201,624",361297532728.0,3074112651.0,2934191793.0,2311040965.0,2311040965.0,"20,535,282,000",,,,,,,,,,,,
84870,베이직하우스,경기소비재,2022,Q1,2022-05-16,"76,709,227,185","40,918,226,299","117,627,453,484","49,940,012,552","11,218,052,038","61,158,064,590","-30,375,304,428","56,469,388,894",40397892124.0,-1789506802.0,1800983782.0,1800983782.0,1800983782.0,"84,687,175,712",,,,,,,,,,,,
93050,LF,경기소비재,2022,Q1,2022-05-16,"760,859,035,973","1,111,885,987,544","1,872,745,023,517","213,470,963,058","245,557,136,901","459,028,099,959","1,073,578,456,533","1,413,716,923,558",282636313185.0,12422872020.0,58654977643.0,45800182248.0,45800182248.0,"146,200,000,000",,,,,,,,,,,,
105630,한세실업,경기소비재,2022,Q1,2022-05-16,"783,006,888,125","320,522,647,527","1,103,529,535,652","548,976,409,534","65,979,728,777","614,956,138,311","442,323,570,976","488,573,397,341",568035947820.0,50257625437.0,42953405038.0,32643537395.0,32643537395.0,"20,000,000,000",,,,,,,,,,,,
111770,영원무역,경기소비재,2022,Q1,2022-05-16,"729,594,592,560","1,112,016,276,820","1,841,610,869,380","357,015,385,916","148,610,096,230","505,625,482,146","709,107,753,210","1,335,985,387,234",394245210313.0,45497794610.0,49197608771.0,37587594033.0,37587594033.0,"22,155,734,000",,,,,,,,,,,,
114090,GKL,경기소비재,2022,Q1,2022-05-16,"232,273,179,115","288,961,536,762","521,234,715,877","105,547,145,586","45,332,428,220","150,879,573,806","318,168,221,061","370,355,142,071",46868257395.0,-13664367684.0,-14624615729.0,-11124842351.0,-11124842351.0,"30,927,835,000",,,,,,,,,,,,
161390,한국타이어,경기소비재,2022,Q1,2022-05-16,"1,822,357,689,597","4,848,490,345,254","6,670,848,034,851","1,581,883,948,117","467,615,365,652","2,049,499,313,769","2,136,559,281,766","4,621,348,721,082",699290803467.0,-49484654197.0,-8002880686.0,-5358896976.0,-5358896976.0,"61,937,534,500",,,,,,,,,,,,
