,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,비유동자산변화율,이익잉여금변화율,자산총계변화율,Label,Code
17,Doosan_Corp,Conglomerate,2020,Q2,-0.3278471153239161,-0.1489654579975337,-0.009566007528012399,-0.11331607352334805,-0.009598327464179768,-0.06791530834539694,-0.04948578664960998,000150
17,DL_Holdings,Conglomerate,2020,Q2,0.008475770750884765,-0.016480446658728498,0.12859941328422309,0.0037004840000132155,-0.018606326678747287,0.02485291647678456,-0.12696123473662732,000210
17,Dong-A_Socio_Holdings,Conglomerate,2020,Q2,-0.037853822232031376,0.023989047628161897,-0.4043616937774013,-0.003407753655468637,0.022184654216384825,0.014335702732274247,-0.019029028497076356,000640
17,Hanwha_Corp,Conglomerate,2020,Q2,-0.19176351956096152,-0.014895678627395048,-0.08009095774419062,-0.0010339151891667342,-0.021254440848522682,0.011597022657435119,0.27109695485249263,000880
17,CJ_Corp,Conglomerate,2020,Q2,-0.1372881091127359,-0.003527026651674703,0.9378830697842654,0.0011872682805297297,-0.0057355844982820425,0.0316660705239904,0.17187990213474197,001040
17,LG_International,Conglomerate,2020,Q2,-0.1956876468853778,-0.0036624226441166474,-0.2659689553134952,-0.009394044203674623,-0.003528759593077302,-0.04053186788382912,0.5573098758526644,001120
17,Orion_Corp,Agriculture_&_Food,2020,Q2,-0.1280236803319417,-0.0003002018167896914,-0.021003750506474628,-0.00011534396437551386,-0.04545643577955438,0.005374701227856882,-0.09205602253202551,001800
17,LG_Corp,Conglomerate,2020,Q2,-0.008764312100196486,-0.06745544656315738,-0.06822056686462297,-0.010724531070863685,-0.10185997781906786,-0.05072437247094741,0.033915549042462106,003550
17,Namyang_Dairy_Products,Agriculture_&_Food,2020,Q2,-0.13066365279161626,0.011280119047826775,0.0028507803170039203,-0.0009698339840733539,0.011066878427484994,0.007843318064520544,-0.21140291041187487,003920
17,Hansol_Holdings,Conglomerate,2020,Q2,-0.11997686786825038,-0.007297008605789301,0.31858159835837474,-0.007072017542589348,-0.026603638613871272,-0.003005134023802203,-0.15194912624914017,004150
17,Nongshim,Agriculture_&_Food,2020,Q2,0.3945942271174264,-0.010366475769923778,0.012073510854176406,-0.004094684939472515,-0.010727759668617054,-0.00461023116928394,0.045296125070282356,004370
17,Binggrae,Agriculture_&_Food,2020,Q2,0.05880931068734871,-0.04692021630042165,-0.11038464035270135,-0.013873631265773234,-3.4036851365432383,-0.05232708357187099,-0.23572656460247213,005180
17,Hyundai_Green_Food,Agriculture_&_Food,2020,Q2,-0.24727539261861978,-0.008390740150816978,-0.04727384043546112,-0.0028625098850532105,-0.011936416749589451,0.009335609135870615,-0.01183697399395739,005440
17,SPC_Samlip,Agriculture_&_Food,2020,Q2,-0.11670783367268897,0.0680132831024628,0.008602855930692321,-0.017612624181661207,0.07236352181272265,-0.009725722097065681,-0.14537029429882353,005610
17,Crown_Confectionery,Agriculture_&_Food,2020,Q2,-0.06556689554369624,0.006995396059876757,-0.02620721683248628,0.0005942772048845857,0.0016227767530949677,0.011152430627409782,-0.2869015734771615,005740
17,LS_Corp,Conglomerate,2020,Q2,-0.2003874620065221,-0.010392409317458107,0.016880127991239058,-0.01092322890682662,-0.012557034194700334,0.004146648024968558,0.010448705744868142,006260
17,Ottogi,Agriculture_&_Food,2020,Q2,0.05331327663069979,-0.026537461023356634,-0.13557851845787283,0.0038189239145404175,-0.027195091789897985,-0.05794457680759879,-0.026850273488820603,007310
17,Muhak,Agriculture_&_Food,2020,Q2,-0.23490752252566596,-0.06342038831953056,0.003249052767874794,-0.08912895296653489,-0.07187908813170751,-0.10935651634152155,-0.10055236712795518,033920
17,SK_Holdings,Conglomerate,2020,Q2,-0.16689473437153504,-0.0030735296431922965,-0.011856200119898075,-0.008827925237054446,-0.004072603371708672,0.02887672531586305,0.5840260513954174,034730
17,Farmsco,Agriculture_&_Food,2020,Q2,-0.10608887356567423,-0.0382756668318005,-0.14533645244628768,0.03577479846235809,-0.04242327140684088,-0.029225995059368737,0.6972912986402389,036580
17,Dongwon_F&B,Agriculture_&_Food,2020,Q2,-0.06825721822854844,-0.011304811993309682,-0.1306989427157883,0.011329214994132975,-0.30252353085451444,-0.015764736971647597,-0.12072745984594961,049770
17,Halla_Holdings,Conglomerate,2020,Q2,-0.21393217530210576,0.029505737579014535,0.20374985733313844,-0.0067687782896324045,0.03254429036789419,0.025209016829204733,-0.20506690021391683,060980
17,GS_Holdings,Conglomerate,2020,Q2,-0.08764104459152947,-0.0009403676922594695,-1.0594413523652784,0.00019780829708204717,-0.0013926152570924444,0.007713732912273286,-0.1916353377123108,078930
17,Samyang_Foods,Agriculture_&_Food,2020,Q2,-0.2105017834903952,-0.0158731822799818,-0.008364995101802997,-0.022212153639106225,-0.034257788637751974,0.002152442629417828,0.09804070646511842,145990
