,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,비유동자산변화율,이익잉여금변화율,자산총계변화율,Label,Code
16,Doosan_Corp,Conglomerate,2020,Q3,-0.04948578664960998,-0.06511216650817397,0.20765384512709362,0.13354666956976202,-0.06081238992559723,0.004824925548749359,0.13661746449832246,000150
16,DL_Holdings,Conglomerate,2020,Q3,-0.12696123473662732,-0.01870200059621485,-0.20464789439696074,-0.01993268182415253,-0.022766799887414146,0.0012882442057211563,-0.16497508699337587,000210
16,Dong-A_Socio_Holdings,Conglomerate,2020,Q3,-0.019029028497076356,-0.01123776131058496,-0.0022935980690121927,0.03269294231066311,-0.018600461224819398,-0.007812631557509775,0.20904200518073715,000640
16,Hanwha_Corp,Conglomerate,2020,Q3,0.27109695485249263,-0.015753394624143047,-0.05784199381619248,0.002946815456655205,-0.021752781979256675,0.03019202564390544,0.03223831390556939,000880
16,CJ_Corp,Conglomerate,2020,Q3,0.17187990213474197,-0.0025549693357740377,-0.16877726657579273,-0.028091312762146492,-0.004145719267162118,-0.010643591654905693,-0.15970799481926284,001040
16,LG_International,Conglomerate,2020,Q3,0.5573098758526644,0.0007779731099530895,0.05917176719860595,-0.002108457330733504,-0.021173076396086232,0.045568550415222786,-0.10265671276798077,001120
16,Orion_Corp,Agriculture_&_Food,2020,Q3,-0.09205602253202551,-0.0005169919044392124,-0.004958899181755294,1.0150307015455162e-05,-0.07492009562557977,-0.00011744385929035595,-0.17606019607712448,001800
16,LG_Corp,Conglomerate,2020,Q3,0.033915549042462106,-0.004698998198673365,-0.03493117669112533,0.0019445916017751808,-0.006300249473837116,0.006779640550589772,-0.05522015956596034,003550
16,Namyang_Dairy_Products,Agriculture_&_Food,2020,Q3,-0.21140291041187487,0.010901289020479377,0.0045171715909141374,0.05880168194070445,0.010692903669605625,0.013348376945975016,-0.1926825774491634,003920
16,Hansol_Holdings,Conglomerate,2020,Q3,-0.15194912624914017,-0.006455702600127733,0.13728179202749524,0.0006854875923060222,-0.043159625463448315,-0.005582928888324901,0.017702473500296398,004150
16,Nongshim,Agriculture_&_Food,2020,Q3,0.045296125070282356,-0.009673643041653746,0.0536194603866158,0.005163022573595133,-0.010039833237831308,0.004189506844974322,-0.23394420092961396,004370
16,Binggrae,Agriculture_&_Food,2020,Q3,-0.23572656460247213,-0.030822636367994427,-0.05074869379909086,-0.020017003719968063,-0.5208066782410921,-0.04422665655938274,-0.14296081285468956,005180
16,Hyundai_Green_Food,Agriculture_&_Food,2020,Q3,-0.01183697399395739,-0.050010344026690134,-0.11589402486510347,-0.05968927470032748,-0.013676680334292923,-0.10739153285024017,-0.1331120411755779,005440
16,SPC_Samlip,Agriculture_&_Food,2020,Q3,-0.14537029429882353,0.0013030675543966863,0.022449221303153744,-0.004776948048068608,0.00148361074636294,-0.0033683842886260695,-0.12015456579214959,005610
16,Crown_Confectionery,Agriculture_&_Food,2020,Q3,-0.2869015734771615,0.0006297319682431191,0.0006513183949613532,0.0001719707154733685,0.000853722701841364,0.0002840675006176019,0.006112238957440105,005740
16,LS_Corp,Conglomerate,2020,Q3,0.010448705744868142,-0.018077144180178806,-0.001392394047515344,-0.01718248628506358,-0.00658746235088814,-0.016425352880463873,0.3900095193050309,006260
16,Ottogi,Agriculture_&_Food,2020,Q3,-0.026850273488820603,-0.06672881454646973,-0.31974752116063976,-0.10144931722221484,-0.043840336295208227,-0.02592640236868915,-0.0769411492617196,007310
16,Muhak,Agriculture_&_Food,2020,Q3,-0.10055236712795518,-0.020439082809459386,-0.024708665962344334,-0.033466836062960414,-0.020946738472497062,-0.026062319688482827,0.1262403353634719,033920
16,SK_Holdings,Conglomerate,2020,Q3,0.5840260513954174,-0.04267574303643218,-0.012784827223371042,0.006729908009219798,-0.056709353260192774,-0.01540753397433714,-0.41787126012538534,034730
16,Farmsco,Agriculture_&_Food,2020,Q3,0.6972912986402389,-0.02561763395907879,0.012191508550195684,-0.01884343450941839,-0.037718151667225586,-0.06694215692679051,-0.3048639882511183,036580
16,Dongwon_F&B,Agriculture_&_Food,2020,Q3,-0.12072745984594961,-0.04173373058642649,-0.18731777997062626,-0.04352504854538042,-0.9105155183854894,-0.142829924198963,-0.1508659552236591,049770
16,Halla_Holdings,Conglomerate,2020,Q3,-0.20506690021391683,-0.023679367952379016,-0.5966945707177391,-0.01705846684405854,-0.0394976200454944,-0.06281706744989446,0.06770633539880572,060980
16,GS_Holdings,Conglomerate,2020,Q3,-0.1916353377123108,-0.0019590108968368103,0.0029526692003725152,-0.0027846700780163047,-0.0028998405660995985,0.003679080516939548,-0.24372625965944547,078930
16,Samyang_Foods,Agriculture_&_Food,2020,Q3,0.09804070646511842,-0.011383710992214136,-0.005269471690743988,-0.01267800562973509,-0.055902851607720905,-0.00791541175436361,0.27036719315066193,145990
