,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,비유동자산변화율,이익잉여금변화율,자산총계변화율,Label,Code
9,Doosan_Corp,Conglomerate,2022,Q2,-0.06810196658570933,-0.009279818119856342,-0.24835081722161267,-0.014187148863769483,-0.011043541258800804,-0.025794871894208926,-0.17416914717588708,000150
9,DL_Holdings,Conglomerate,2022,Q2,0.08271770554543821,-0.009089237485680357,0.269711302916408,0.01057347861440161,-0.004958758453892376,0.0016153301357890726,0.3278752199402504,000210
9,Dong-A_Socio_Holdings,Conglomerate,2022,Q2,0.070743364846935,0.00955078274529364,0.30809078629576414,-0.008352839036259718,0.015220679837598228,0.022222197314129444,0.05905809393449801,000640
9,Hanwha_Corp,Conglomerate,2022,Q2,0.08103137370874613,-0.007125670403310025,-0.10903430685457716,-0.02661544888123446,-0.010814640905272732,-0.03165176714213502,-0.018147012256829353,000880
9,CJ_Corp,Conglomerate,2022,Q2,0.08659892155545425,-0.0038994137993966227,-0.0068316136831265695,-0.0021656217953611723,-0.006281080295398311,0.020241452214556865,0.08097439349396938,001040
9,LG_International,Conglomerate,2022,Q2,0.3601081620022607,-0.10977707349994037,0.13049116948738015,-0.03478598835723301,-0.09673471851745763,-0.013214624154462618,0.09672583858067459,001120
9,Orion_Corp,Agriculture_&_Food,2022,Q2,-0.027144055079465434,-0.0014689463527814972,0.022999462649111346,0.000968387875192489,-0.008424818935703682,0.023974586539266762,0.21604506487206127,001800
9,LG_Corp,Conglomerate,2022,Q2,0.023814789579562505,0.0016085775684849812,0.11162035499464928,-0.05600704113831401,-0.005753740370681326,0.04278060014321239,0.17427504708874061,003550
9,Namyang_Dairy_Products,Agriculture_&_Food,2022,Q2,0.06468443247238281,0.013871221191578575,0.0011934618686342269,0.00872844726875921,0.013577851608926994,0.020045405137460226,0.07444167943904208,003920
9,Hansol_Holdings,Conglomerate,2022,Q2,0.06957986209127058,-0.006199646477943688,0.010524213803037807,-0.001725710668840863,-0.008067100923178527,0.006316799360730929,0.018719491533185056,004150
9,Nongshim,Agriculture_&_Food,2022,Q2,0.019784385937645532,-0.002119769040015651,-0.04821851607253591,-0.00616677624591766,-0.002913364690631637,-0.012277725906281844,0.05362540020537877,004370
9,Binggrae,Agriculture_&_Food,2022,Q2,0.09447661100581045,-0.01956346778401641,-0.054633435406981734,0.009425828886711396,-2.8791704033515595,3.807466354177613e-05,0.013381800901376778,005180
9,Hyundai_Green_Food,Agriculture_&_Food,2022,Q2,0.13093963858007376,-0.002028312000520671,0.08976694926055151,0.010132513929525966,-0.017017974307176553,-0.02659974090171735,0.028445061747667727,005440
9,SPC_Samlip,Agriculture_&_Food,2022,Q2,0.3456362001194396,-0.039108200323989095,0.05382006031875408,0.01066706627582703,-0.041352562883605115,0.005089841725775979,-0.05688591692731665,005610
9,Crown_Confectionery,Agriculture_&_Food,2022,Q2,0.1691826067644378,0.0012352413931711048,-0.030530728751698488,0.000561574948965804,0.001920526801375666,0.015443918955941993,-0.09215394875201993,005740
9,LS_Corp,Conglomerate,2022,Q2,0.05721679479862582,-0.019615248488342063,0.00676833901779561,0.0005128679171578776,-0.02051488489801301,-0.008456268964329272,0.36051984803942394,006260
9,Ottogi,Agriculture_&_Food,2022,Q2,0.05860568368751472,-0.022567284905200102,0.0525477586276768,-0.04836815175794418,-0.02355430173066453,-0.027612569089905392,0.11416648388944961,007310
9,Muhak,Agriculture_&_Food,2022,Q2,0.2950078792962971,0.03789784187457779,-0.0902602759043325,0.05627712440441901,0.03831396737953485,0.028948987077824007,-0.1940256065060306,033920
9,SK_Holdings,Conglomerate,2022,Q2,0.03785485860500646,0.01070546461997357,0.020899951379797277,0.004561438042392507,0.013422201002476708,0.008645050160947299,0.04994528746486335,034730
9,Farmsco,Agriculture_&_Food,2022,Q2,0.11320107489866155,0.058764502665395124,0.12336778199435094,0.00422148164974212,0.08601704220962403,-0.09510701220876472,-0.05157277631735138,036580
9,Dongwon_F&B,Agriculture_&_Food,2022,Q2,-0.004502310482520283,-0.008882973343804057,0.0015110148024761738,0.006179196755725758,-0.2501177928804428,0.038580129767658344,-0.018999242516465203,049770
9,Halla_Holdings,Conglomerate,2022,Q2,-0.03179326215036242,-0.03529197743212453,-0.0697697483710531,-0.007162037167040003,-0.04028308544028092,-0.03668113636533632,0.05536089656145404,060980
9,GS_Holdings,Conglomerate,2022,Q2,0.20363876093890182,-0.0026233413305947195,0.18696767353575305,-0.03257375807880103,-0.0038539051821464554,0.015379850252089988,0.11804335901121077,078930
9,Samyang_Foods,Agriculture_&_Food,2022,Q2,-0.08431297026055101,0.023789766936534895,0.011063023679417139,0.028813104892764785,-0.024929764320274606,0.02716501296263929,-0.06677895258633654,145990
