,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,비유동자산변화율,이익잉여금변화율,자산총계변화율,Label,Code
31,Doosan_Corp,Conglomerate,2016,Q4,0.027905374941138525,0.010305492112375303,-0.07944914258196056,-0.01021006899967003,0.047016111004151595,-0.02609571098338792,0.037678123486261546,000150
31,DL_Holdings,Conglomerate,2016,Q4,0.0367872129596169,0.0023878317318795084,0.016167842348950634,-0.245349989686229,0.01509156675236123,-0.019830624303224686,0.04621552129814459,000210
31,Dong-A_Socio_Holdings,Conglomerate,2016,Q4,-0.019812177021517323,-0.4621263139866896,-11.644840176662816,-0.326629307697861,-0.00579446502533254,-0.3373303294626666,-0.1324822635822212,000640
31,Hanwha_Corp,Conglomerate,2016,Q4,-0.04187915123085505,-0.11444451532303557,0.1718460628398517,0.008355812269183804,0.026737906710132986,-0.01828832574279704,-0.0004981365980942106,000880
31,CJ_Corp,Conglomerate,2016,Q4,-0.13262803475489274,-0.0014896240139863348,0.05063288656725573,0.0029915826804676193,-0.002232409014018666,0.04637876733845314,0.0034555521805285727,001040
31,LG_International,Conglomerate,2016,Q4,-0.12419237701924721,-0.06859729866259934,-0.03094195567618896,-0.05591677676572937,-0.007995480345829531,-0.06613167326100289,-0.1674045967570508,001120
31,Orion_Corp,Agriculture_&_Food,2016,Q4,-0.16663380105797293,-0.06363068434894026,0.4638347754422316,0.010088811730867397,-0.06025186098059532,-0.00790835669991452,-0.21276284155294659,001800
31,LG_Corp,Conglomerate,2016,Q4,-0.03224679733130851,0.00038998610231344433,-0.2259448284772918,0.009690564428949222,0.0004324368195223194,-0.004196995248322066,-0.08167732498990762,003550
31,Namyang_Dairy_Products,Agriculture_&_Food,2016,Q4,-0.04823750664161107,-0.017232223001516722,0.46402645200403103,0.03123044619619475,-0.016849454203505587,-0.024836791639472944,0.06493197205169922,003920
31,Hansol_Holdings,Conglomerate,2016,Q4,-0.11150282211022067,0.1078572623479469,0.9326936815919973,0.10972758729087917,0.23536626177813658,0.10820486703365362,-0.017755255442270065,004150
31,Nongshim,Agriculture_&_Food,2016,Q4,-0.2115790158471797,-0.0060661360339018255,-0.07707789021412692,-0.011920345819755651,-0.00679003193964367,-0.014592432338213834,0.06377842017846257,004370
31,Binggrae,Agriculture_&_Food,2016,Q4,-0.16966972687906717,0.004381350905932058,0.24502383810942419,0.011338339105857798,0.04987560642954347,0.04955090353874758,0.07034219953635958,005180
31,Hyundai_Green_Food,Agriculture_&_Food,2016,Q4,-0.183180348083885,0.004397573980799874,0.12395447889594624,0.016114039097194555,-0.012035061835610428,0.05129448647672297,-0.05415993546079011,005440
31,SPC_Samlip,Agriculture_&_Food,2016,Q4,0.004848791639451337,-0.020488702147476667,-0.3831040190636912,-0.03423376449459181,-0.056744395390283975,-0.05569249272538035,-0.1371307896593187,005610
31,Crown_Confectionery,Agriculture_&_Food,2016,Q4,-0.3243408874505329,-0.0067414913954599864,-0.37611440504625593,-0.004904479453922583,-0.007126814913351653,-0.024391210289062215,-0.04614352950522525,005740
31,LS_Corp,Conglomerate,2016,Q4,-0.008140455672376617,-0.05694833077668204,0.23673571137198024,-0.00018454836215653359,-0.002682719777147513,-0.0016073754011627361,0.013484250877443949,006260
31,Ottogi,Agriculture_&_Food,2016,Q4,-0.14535410691127332,-0.024052659967940038,0.1612840242451382,-0.06412917918282268,-0.024330755579805352,-0.005121737939011162,-0.11452724421969514,007310
31,Muhak,Agriculture_&_Food,2016,Q4,-0.0676121137103429,-0.02348317946761269,0.5973862999826256,-0.0407633943235437,-0.014050751330804356,-0.044761314463991786,-0.017012914923217364,033920
31,SK_Holdings,Conglomerate,2016,Q4,-0.009382166591506896,-0.0006192986931043976,0.0640879356496411,-0.0006017532503461709,-0.0014687659633321193,0.0034862892951644797,0.08062046178465511,034730
31,Farmsco,Agriculture_&_Food,2016,Q4,-0.020263177472517775,0.022748098959007645,0.4487709583962175,-0.006434146787518635,0.026788754910775814,0.06672187350591852,-0.1079873140872717,036580
31,Dongwon_F&B,Agriculture_&_Food,2016,Q4,-0.2486660517494632,0.007289306214766089,0.7126518614176984,0.004594730123672397,-0.21527920918303778,-0.05655152582669598,-0.12387252465382821,049770
31,Halla_Holdings,Conglomerate,2016,Q4,0.06436034279456684,0.021908461095903498,-0.232327277759097,0.012707275719848643,0.06965533119074496,0.011473693275166563,-0.12239114924582384,060980
31,GS_Holdings,Conglomerate,2016,Q4,0.07635142599140075,0.011945178048534677,-0.07868580706962969,0.012592414090940474,0.0187528912152235,0.015019231316364068,0.009288245244362397,078930
31,Samyang_Foods,Agriculture_&_Food,2016,Q4,0.026343483783825006,0.006536482593962556,0.11484695380293175,0.03617865082460592,0.13929626479500956,-0.019438242022413288,0.022463535875773388,145990
