,name,sector,year,quarter,Relative Return,자본총계변화율,비유동부채변화율,비유동자산변화율,이익잉여금변화율,자산총계변화율,Label,Code
0,Doosan_Corp,Conglomerate,2024,Q3,0.3950007047817071,-0.0007597759747115518,-0.03356570808673642,0.0026689140665191458,0.00047820790162245164,0.00398377215671053,0.3950007047817071,000150
0,DL_Holdings,Conglomerate,2024,Q3,0.0899010286286876,-0.0023210778545592614,0.007008765025585895,-8.802334861779393e-05,-0.0012573308584566956,-0.007359775714061767,0.0899010286286876,000210
0,Dong-A_Socio_Holdings,Conglomerate,2024,Q3,-0.13934054440502028,-0.021171824389732752,0.00378197968592342,-0.00404058227454418,-0.028743215831971147,0.004910924110604564,-0.13934054440502028,000640
0,Hanwha_Corp,Conglomerate,2024,Q3,-0.03332406088853676,-0.08306633262776653,0.09599025573427344,0.041729297853612346,-0.10717339168608753,0.08259764073338116,-0.03332406088853676,000880
0,CJ_Corp,Conglomerate,2024,Q3,-0.06984132382824709,-0.0010060571335746005,0.02617929554325016,6.314511009308799e-05,-0.0015706634165100208,0.0011804290069817869,-0.06984132382824709,001040
0,LG_International,Conglomerate,2024,Q3,0.1065480375470976,-0.03046366516724719,0.0041006752566593585,-0.03415793284259494,-0.04499388193336018,0.005618702851098112,0.1065480375470976,001120
0,Orion_Corp,Agriculture_&_Food,2024,Q3,0.06111834999611367,0.0009453792454753307,-0.003328223742850245,-0.0009271792326763784,-0.00946850239571484,-0.0022369088804032877,0.06111834999611367,001800
0,LG_Corp,Conglomerate,2024,Q3,-0.10507583852266733,-0.009094625060398931,0.06365281280842194,0.0045883768820113024,-0.014191878166301075,-0.008727432773399713,-0.10507583852266733,003550
0,Namyang_Dairy_Products,Agriculture_&_Food,2024,Q3,-0.02198634200364806,0.015483866867247675,0.0647405051450548,0.02552863097825131,0.03314283757212089,0.03048585084783495,-0.02198634200364806,003920
0,Hansol_Holdings,Conglomerate,2024,Q3,-0.11948955102753683,-0.007451231512318968,0.08058597674307533,0.002928194391581096,-0.009658333925574247,-0.0058542455067103205,-0.11948955102753683,004150
0,Nongshim,Agriculture_&_Food,2024,Q3,0.3101608124470829,-0.01223123150497285,-1.4156469687842432,0.0029845761151229278,-0.008694587413839994,-0.04184217159193948,0.3101608124470829,004370
0,Binggrae,Agriculture_&_Food,2024,Q3,0.7591157397479852,-0.05943182809302239,0.07005627763353373,-0.049621294465573174,-0.7356300022509192,-0.05783371466326037,0.7591157397479852,005180
0,Hyundai_Green_Food,Agriculture_&_Food,2024,Q3,0.03199666489730531,0.023412484355862517,0.094421526820062,0.029147838681844784,0.0023079607644305167,0.03511014765872089,0.03199666489730531,005440
0,SPC_Samlip,Agriculture_&_Food,2024,Q3,-0.03910081837762301,-0.023672320683135073,0.046284003700138854,-0.009604183981813952,-0.024647845358544362,0.04727823897294159,-0.03910081837762301,005610
0,Crown_Confectionery,Agriculture_&_Food,2024,Q3,0.11352249189861008,0.0025181912297765896,-0.014296401444082285,0.00046282003680131467,0.003933086332755575,-0.0005844628750419911,0.11352249189861008,005740
0,LS_Corp,Conglomerate,2024,Q3,0.2532388907229586,-0.00943302674145774,0.195411003520775,-0.005982618939186057,-0.010306145789442,-0.001988358883869168,0.2532388907229586,006260
0,Ottogi,Agriculture_&_Food,2024,Q3,0.06701427411813368,-0.014944421648222184,0.02640373454737477,-0.00202483860901026,-0.015388526571929795,-0.00832066480161453,0.06701427411813368,007310
0,Muhak,Agriculture_&_Food,2024,Q3,0.22339383059497972,-0.0048010856613247554,0.7223961603960414,-0.29849300957835023,-0.0048639523775722004,-0.03285608714576149,0.22339383059497972,033920
0,SK_Holdings,Conglomerate,2024,Q3,-0.13690724812931154,0.003571186184424646,-0.026272594697892115,0.006009727154304589,0.004620380249198197,0.0014408157530961807,-0.13690724812931154,034730
0,Farmsco,Agriculture_&_Food,2024,Q3,-0.0699085377715211,-0.11811329707111606,-0.21494601259600277,-0.01931958395144373,-0.17332951679709452,-0.07380475830539934,-0.0699085377715211,036580
0,Dongwon_F&B,Agriculture_&_Food,2024,Q3,0.3029792754147996,-0.032510944057513536,0.4407849796925294,0.028383337243866102,-0.7928444950552618,0.0349252621429883,0.3029792754147996,049770
0,Halla_Holdings,Conglomerate,2024,Q3,-0.016840544405020273,0.013096230049624125,-0.06504434224780953,0.0194801790289576,0.004013501848505685,-0.02370808996263407,-0.016840544405020273,060980
0,GS_Holdings,Conglomerate,2024,Q3,-0.05380153003130364,-0.0024725608724369685,0.0023026494013111964,-0.0020275508196048175,-0.003413289639534911,-9.884365962120611e-05,-0.05380153003130364,078930
0,Samyang_Foods,Agriculture_&_Food,2024,Q3,-0.007243615422294746,-0.026279218563327156,-0.008560000009077084,-0.014066575157310135,-0.04810138999087621,0.004944525492084129,-0.007243615422294746,145990
