code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
1800,Orion_Corp,Agriculture_&_Food,2024,Q2,"7,792,093,707","2,006,838,456,281","2,014,630,549,988","110,845,052,570","89,625,065,815","200,470,118,385",,"1,814,160,431,603",4948158706.0,1313155662,379751902,14566981,14566981,"31,322,711,000",313191361.0
3920,Namyang_Dairy_Products,Agriculture_&_Food,2024,Q2,"351,951,585,213","484,439,593,707","836,391,178,920","100,306,823,056","79,989,407,225","180,296,230,281","667,235,222,931","656,094,948,639",239984729996.0,-14937339361,-13629460546,-13618866435,-13618866435,"4,600,000,000",-13575255044.0
4370,Nongshim,Agriculture_&_Food,2024,Q2,"1,098,908,280,886","1,803,368,654,506","2,902,276,935,392","593,987,675,479","99,440,831,771","693,428,507,250","2,128,857,510,195","2,208,848,428,142",687166610491.0,17375938419,32446130753,24793947155,24793947155,"30,413,210,000",25084854811.0
5180,Binggrae,Agriculture_&_Food,2024,Q2,"359,088,220,581","530,362,888,422","889,451,109,003","183,045,184,706","36,659,012,479","219,704,197,185","54,801,103,678","669,746,911,818",338768517321.0,36579272061,37833405459,29725310252,29725310252,"49,756,205,000",30610842827.0
5440,Hyundai_Green_Food,Agriculture_&_Food,2024,Q2,"45,720,514,000","1,767,391,969,000","1,813,112,483,000","248,323,855,000","154,934,616,000","403,258,471,000","1,052,901,348,000","1,409,854,012,000",,-1613210000,-4663268000,5009560000,5009560000,"78,845,934,000",44829564000.0
5610,SPC_Samlip,Agriculture_&_Food,2024,Q2,"331,199,672,580","622,637,364,853","953,837,037,433","323,660,705,575","194,362,077,561","518,022,783,136","417,022,461,902","435,814,254,297",408797597195.0,22396708945,48310883945,45455435329,45455435329,"43,145,045,000",45379485798.0
5740,Crown_Confectionery,Agriculture_&_Food,2024,Q2,"1,399,629,533","346,730,511,300","348,130,140,833","41,397,053,687","10,838,011,272","52,235,064,959","189,520,823,327","295,895,075,874",3067409860.0,-29613166,-633984294,-614635888,-614635888,"7,724,036,500",-622809989.0
7310,Ottogi,Agriculture_&_Food,2024,Q2,"954,529,112,634","1,571,723,206,402","2,526,252,319,036","691,854,652,946","169,374,890,320","861,229,543,266","1,607,619,965,457","1,665,022,775,770",712355169477.0,33329610945,30639732706,24152721242,24152721242,"20,039,150,000",23051291072.0
33920,Muhak,Agriculture_&_Food,2024,Q2,"165,502,155,326","488,857,842,370","654,359,997,696","92,090,771,526","5,235,971,891","97,326,743,417","551,370,071,460","557,033,254,279",39136990159.0,5320895845,21400504122,16120589581,16120589581,"5,700,000,000",16071265141.0
36580,Farmsco,Agriculture_&_Food,2024,Q2,"610,202,260,696","375,422,129,184","985,624,389,880","678,230,167,160","18,262,840,811","696,493,007,971","197,025,073,600","289,131,381,909",382838319964.0,17609668613,-3421446327,-3108688682,-3108688682,"18,363,971,500",-3186779659.0
49770,Dongwon_F&B,Agriculture_&_Food,2024,Q2,"572,429,856,146","891,811,925,938","1,464,241,782,084","465,464,855,257","192,117,918,814","657,582,774,071","41,535,543,766","806,659,008,013",458748984046.0,14418639758,11635253354,8984699217,8984699217,"19,295,620,000",9324260755.0
145990,Samyang_Foods,Agriculture_&_Food,2024,Q2,"829,602,002,590","1,676,229,716,922","2,505,831,719,512","551,695,196,760","458,962,958,275","1,010,658,155,035","411,728,151,697","1,495,173,564,477",511969263106.0,26783183917,30196955434,23844345942,23844345942,"53,417,595,000",55363190382.0
